time,VEOG,HEOG,FZ,CZ,PZ,F7,F8,T5,T6,A2,T3,T4,F3,F4,C3,C4,AF3,AF4,FC3,FC4,CP3,CP4,FT7,FT8,P3,P4,PO7,PO8,P5,P6,OZ,Midline,LF,RF,LC,RC,LP,RP,LF_5s,RF_5s,LP_5s,RP_5s,ROI
-200,1.0775,0.0605,3.0984,3.3512,2.4192,2.0954,1.7458,1.0419,0.4473,-0.4414,1.9775,1.2751,2.8619,2.5407,2.5312,2.0214,2.3141,2.0886,2.771,2.3173,1.7909,1.4345,1.9517,1.5021,0.8625,0.7898,-1.1958,-0.8998,-0.6163,-0.8161,0.7101,2.9563,2.3058,1.9693,2.2677,1.7621,0.0231,-0.1197,2.3988,2.0389,0.3766,0.1912,2.008
-195,1.1266,0.1018,3.22,3.4216,2.4191,2.2125,1.8679,1.1186,0.5515,-0.4507,2.0509,1.3591,2.9653,2.6935,2.5949,2.1318,2.4179,2.2259,2.844,2.4453,1.8473,1.5279,2.0299,1.5958,0.9327,0.8782,-1.1193,-0.822,-0.545,-0.7056,0.7087,3.0202,2.4064,2.0958,2.3342,1.866,0.0968,-0.0245,2.4939,2.1657,0.4469,0.286,2.0721
-190,1.1726,0.134,3.3168,3.4704,2.4113,2.3065,1.9734,1.1866,0.6581,-0.4511,2.1065,1.437,3.0458,2.8259,2.6398,2.2315,2.504,2.3445,2.8968,2.5582,1.8924,1.6177,2.0929,1.6798,1.001,0.9687,-1.0313,-0.7293,-0.4686,-0.5831,0.7069,3.0661,2.4873,2.2059,2.3838,1.9611,0.1719,0.0786,2.5692,2.2763,0.516,0.3864,2.1258
-185,1.2109,0.153,3.3757,3.4879,2.3939,2.3653,2.0514,1.241,0.7649,-0.4393,2.1375,1.5042,3.0921,2.9254,2.6585,2.3136,2.5618,2.4318,2.9205,2.6462,1.9214,1.7,2.1332,1.7461,1.0649,1.0598,-0.9307,-0.6194,-0.3868,-0.4474,0.705,3.0858,2.5381,2.2887,2.4095,2.041,0.2471,0.1895,2.6146,2.3602,0.582,0.4916,2.164
-180,1.238,0.1573,3.3908,3.4707,2.3673,2.3839,2.0989,1.2811,0.8721,-0.4121,2.1414,1.5603,3.0987,2.9872,2.65,2.3764,2.5854,2.4805,2.9116,2.7059,1.9338,1.7741,2.1456,1.7888,1.1238,1.1514,-0.8177,-0.4908,-0.2987,-0.2969,0.7032,3.0763,2.5534,2.3388,2.4092,2.1042,0.3221,0.309,2.625,2.4123,0.6444,0.602,2.1853
-175,1.2529,0.146,3.3603,3.4184,2.3322,2.3615,2.1176,1.3086,0.9792,-0.3676,2.1168,1.606,3.063,3.0101,2.6151,2.419,2.5721,2.4892,2.868,2.7363,1.9306,1.8392,2.1245,1.806,1.1778,1.2427,-0.6933,-0.3444,-0.2032,-0.1315,0.7017,3.0369,2.5303,2.3557,2.3826,2.1501,0.3975,0.4365,2.5978,2.4318,0.7041,0.717,2.19
-170,1.2564,0.1205,3.2833,3.33,2.2871,2.2969,2.1083,1.325,1.0835,-0.3071,2.0611,1.6397,2.9828,2.9916,2.5531,2.4384,2.5194,2.4582,2.7867,2.7337,1.9122,1.8923,2.0635,1.7973,1.2262,1.3302,-0.558,-0.1846,-0.0999,0.0452,0.7001,2.9668,2.4656,2.3388,2.3283,2.176,0.4733,0.5686,2.5298,2.4178,0.7611,0.8333,2.1768
-165,1.2476,0.0842,3.1579,3.2045,2.2287,2.1878,2.0686,1.3297,1.1803,-0.2348,1.9726,1.6569,2.8558,2.9274,2.4619,2.4288,2.4244,2.386,2.6647,2.6919,1.8776,1.9279,1.9584,1.7615,1.2666,1.4086,-0.4129,-0.0191,0.0104,0.2263,0.6961,2.8637,2.3566,2.2859,2.2442,2.1764,0.5484,0.699,2.4182,2.3671,0.8143,0.9448,2.1429
-160,1.2235,0.0417,2.9835,3.0409,2.1527,2.0363,1.9968,1.3201,1.2647,-0.1547,1.8536,1.654,2.6824,2.8148,2.34,2.3853,2.2871,2.273,2.5026,2.6062,1.8247,1.9409,1.8123,1.6981,1.2953,1.472,-0.2625,0.1442,0.1248,0.4042,0.6855,2.7257,2.2045,2.1957,2.1302,2.1466,0.6194,0.8213,2.2641,2.2778,0.8605,1.0452,2.0849
-155,1.1808,-0.0033,2.7627,2.84,2.0549,1.8485,1.8932,1.2934,1.3326,-0.0688,1.7085,1.6299,2.4661,2.6553,2.1878,2.3054,2.111,2.1233,2.3035,2.4767,1.7515,1.9273,1.6328,1.6085,1.3073,1.5151,-0.1153,0.2983,0.2377,0.5722,0.6636,2.5525,2.0146,2.0701,1.9878,2.0848,0.6808,0.9295,2.0724,2.1514,0.8949,1.1291,2.0005
-150,1.1177,-0.0514,2.5005,2.6039,1.9318,1.63,1.7596,1.2476,1.3797,0.0219,1.541,1.5843,2.212,2.4534,2.0073,2.1882,1.9022,1.9404,2.0714,2.3057,1.6568,1.8844,1.4291,1.4981,1.2992,1.5334,0.0208,0.436,0.3432,0.7241,0.6278,2.3454,1.7933,1.9129,1.8191,1.9907,0.7277,1.0183,1.8489,1.9914,0.9135,1.1915,1.8883
-145,1.0356,-0.1041,2.204,2.3361,1.7824,1.3868,1.5993,1.1829,1.4029,0.1155,1.354,1.5165,1.9273,2.2146,1.8017,2.0356,1.6674,1.7287,1.8125,2.0983,1.5417,1.8113,1.2081,1.3716,1.2698,1.5245,0.1428,0.5532,0.4368,0.8553,0.5796,2.1075,1.5474,1.7285,1.6275,1.8654,0.758,1.084,1.6004,1.8025,0.9148,1.2294,1.7492
-140,0.9373,-0.157,1.8817,2.0416,1.6076,1.1257,1.4152,1.0991,1.401,0.2062,1.1512,1.4256,1.6194,1.9457,1.5744,1.8523,1.4131,1.4959,1.5333,1.8621,1.4075,1.7096,0.9759,1.2307,1.2193,1.488,0.2511,0.6487,0.515,0.963,0.5217,1.8437,1.2835,1.5219,1.4166,1.7124,0.7711,1.1252,1.3335,1.5899,0.8984,1.2421,1.5858
-135,0.8258,-0.2041,1.5425,1.7272,1.4097,0.854,1.2118,0.996,1.3729,0.288,0.9373,1.3119,1.2948,1.6546,1.3291,1.6441,1.1463,1.2491,1.2396,1.605,1.2548,1.581,0.7389,1.0775,1.1475,1.4245,0.3441,0.7241,0.5746,1.0452,0.4557,1.5598,1.0085,1.2982,1.1902,1.5355,0.7656,1.1417,1.0547,1.3596,0.8634,1.2295,1.4009
-130,0.7032,-0.2451,1.1956,1.4002,1.191,0.5804,0.9958,0.8751,1.3171,0.3581,0.7166,1.1767,0.9628,1.3485,1.0707,1.416,0.8745,0.9934,0.9393,1.3333,1.0848,1.4269,0.5014,0.9142,1.0539,1.3335,0.4176,0.779,0.6133,1.0993,0.3812,1.2623,0.7298,1.063,0.9529,1.3382,0.74,1.1322,0.7717,1.117,0.8089,1.1912,1.1976
-125,0.5697,-0.2828,0.8482,1.0658,0.9544,0.3122,0.7722,0.7386,1.2315,0.4159,0.4919,1.0218,0.632,1.0335,0.8038,1.1712,0.6031,0.7327,0.6388,1.0507,0.8985,1.2476,0.2674,0.7417,0.9386,1.214,0.4693,0.8104,0.6302,1.1211,0.2979,0.9561,0.4537,0.82,0.7082,1.1228,0.6942,1.0943,0.4907,0.8662,0.735,1.1249,0.9787
-120,0.4256,-0.315,0.5046,0.7273,0.704,0.0554,0.5455,0.589,1.1151,0.4603,0.2655,0.8496,0.3079,0.7146,0.5318,0.912,0.3349,0.4699,0.3414,0.7604,0.6978,1.0437,0.0422,0.5605,0.8033,1.0663,0.5014,0.816,0.6265,1.1071,0.2082,0.6453,0.1851,0.5726,0.4591,0.8914,0.6301,1.0262,0.2164,0.6102,0.6436,1.0297,0.7469
-115,0.2728,-0.3356,0.1683,0.3878,0.4456,-0.1842,0.3204,0.4298,0.9689,0.4897,0.041,0.6626,-0.0041,0.3961,0.2597,0.6417,0.0738,0.2085,0.0522,0.4664,0.4863,0.8182,-0.1696,0.3721,0.6518,0.8929,0.517,0.7952,0.6045,1.0564,0.1146,0.3339,-0.071,0.3243,0.2098,0.6472,0.5508,0.9284,-0.0464,0.3527,0.5379,0.9063,0.5064
-110,0.1161,-0.3402,-0.157,0.0513,0.1858,-0.4022,0.098,0.2652,0.7972,0.5026,-0.1753,0.4636,-0.2982,0.0825,-0.0066,0.3648,-0.1754,-0.0475,-0.2235,0.1737,0.2689,0.5765,-0.3641,0.1784,0.4886,0.6997,0.5184,0.751,0.5666,0.9728,0.0203,0.0267,-0.31,0.0778,-0.0341,0.3946,0.4597,0.8052,-0.2927,0.097,0.4215,0.7594,0.2621
-105,-0.0391,-0.3283,-0.4677,-0.2778,-0.0687,-0.5975,-0.1232,0.099,0.6057,0.4975,-0.3784,0.255,-0.5703,-0.2228,-0.263,0.0858,-0.4088,-0.2941,-0.4823,-0.1135,0.0503,0.3252,-0.5388,-0.0196,0.3182,0.4935,0.5072,0.6891,0.5147,0.8627,-0.0691,-0.2714,-0.5289,-0.1649,-0.2684,0.1381,0.3598,0.6628,-0.5195,-0.1547,0.2979,0.5953,0.0188
-100,-0.1894,-0.3031,-0.7609,-0.5954,-0.3134,-0.7716,-0.3432,-0.066,0.3996,0.4748,-0.5674,0.0394,-0.8182,-0.5175,-0.5074,-0.192,-0.6241,-0.527,-0.7223,-0.3929,-0.1655,0.0699,-0.6952,-0.2184,0.1446,0.2801,0.4846,0.6129,0.4506,0.7316,-0.1492,-0.5566,-0.7273,-0.4015,-0.4907,-0.1189,0.2534,0.5061,-0.7263,-0.3998,0.1697,0.4188,-0.2199
-95,-0.3333,-0.2678,-1.0346,-0.8982,-0.5456,-0.9257,-0.5574,-0.227,0.1839,0.4354,-0.7429,-0.1789,-1.0428,-0.7992,-0.7389,-0.465,-0.8204,-0.7428,-0.9428,-0.6616,-0.3748,-0.1845,-0.8361,-0.4125,-0.0289,0.0632,0.4542,0.5243,0.3773,0.5841,-0.2184,-0.8261,-0.9063,-0.628,-0.6998,-0.3725,0.1439,0.3389,-0.9136,-0.6347,0.0402,0.2342,-0.4509
-90,-0.4685,-0.2266,-1.2877,-1.1845,-0.7651,-1.0623,-0.7594,-0.3821,-0.0361,0.3812,-0.9042,-0.395,-1.2458,-1.0653,-0.9563,-0.7293,-0.9982,-0.94,-1.1438,-0.9161,-0.5757,-0.4338,-0.9625,-0.597,-0.2,-0.154,0.4192,0.4252,0.2973,0.425,-0.2791,-1.0791,-1.0672,-0.8404,-0.895,-0.6185,0.0336,0.165,-1.0825,-0.8556,-0.0883,0.0453,-0.6726
-85,-0.5914,-0.1837,-1.5201,-1.4533,-0.9726,-1.1826,-0.9439,-0.5307,-0.2552,0.3172,-1.0498,-0.6043,-1.4288,-1.3138,-1.1592,-0.981,-1.1595,-1.1201,-1.3259,-1.1535,-0.7676,-0.6743,-1.0733,-0.7685,-0.3686,-0.3683,0.3808,0.3198,0.2126,0.2602,-0.3336,-1.3153,-1.2111,-1.0366,-1.0756,-0.8533,-0.0765,-0.0109,-1.234,-1.06,-0.2147,-0.1436,-0.8839
-80,-0.6993,-0.1413,-1.7316,-1.7034,-1.1678,-1.286,-1.1087,-0.6728,-0.4685,0.2502,-1.1778,-0.8025,-1.5928,-1.5431,-1.3464,-1.2166,-1.3064,-1.2845,-1.4898,-1.3723,-0.9503,-0.9031,-1.1668,-0.9243,-0.5344,-0.577,0.3387,0.2125,0.1245,0.0948,-0.3834,-1.5343,-1.338,-1.2151,-1.2411,-1.0736,-0.186,-0.1846,-1.3684,-1.2466,-0.3389,-0.3283,-1.0838
-75,-0.7931,-0.0985,-1.9218,-1.9334,-1.3498,-1.3725,-1.2543,-0.8073,-0.6732,0.1848,-1.2874,-0.9861,-1.7383,-1.7515,-1.5171,-1.4335,-1.4396,-1.4335,-1.636,-1.5725,-1.1232,-1.1187,-1.2423,-1.0624,-0.6962,-0.7783,0.2928,0.1049,0.0347,-0.0672,-0.4292,-1.735,-1.4482,-1.3754,-1.3909,-1.2777,-0.294,-0.3534,-1.4857,-1.4149,-0.4598,-0.5065,-1.271
-70,-0.8753,-0.0535,-2.0887,-2.1401,-1.516,-1.4401,-1.3826,-0.9313,-0.8652,0.1219,-1.3784,-1.1521,-1.8639,-1.9354,-1.6689,-1.6295,-1.5578,-1.5665,-1.7635,-1.7531,-1.2831,-1.319,-1.2996,-1.183,-0.8505,-0.9698,0.2448,-0.001,-0.0536,-0.2229,-0.4704,-1.915,-1.5404,-1.5169,-1.5235,-1.4634,-0.3977,-0.5147,-1.585,-1.5641,-0.5747,-0.6756,-1.4426
-65,-0.9467,-0.0065,-2.2301,-2.3197,-1.6634,-1.4872,-1.4962,-1.0407,-1.0402,0.0613,-1.4496,-1.299,-1.9668,-2.0918,-1.7978,-1.8029,-1.6588,-1.6827,-1.8693,-1.9126,-1.4253,-1.5011,-1.3402,-1.2895,-0.9928,-1.1487,0.1964,-0.1035,-0.1367,-0.3702,-0.5054,-2.0711,-1.6133,-1.6401,-1.6355,-1.6289,-0.4935,-0.6656,-1.6645,-1.6946,-0.6798,-0.8327,-1.5949
-60,-1.0068,0.0406,-2.3459,-2.4704,-1.7897,-1.518,-1.5982,-1.1328,-1.1957,0.0042,-1.5007,-1.4273,-2.047,-2.2229,-1.9017,-1.9535,-1.7429,-1.782,-1.9526,-2.0516,-1.5467,-1.6632,-1.3663,-1.3854,-1.1202,-1.3122,0.1494,-0.2027,-0.2121,-0.5082,-0.5336,-2.202,-1.6685,-1.7471,-1.7254,-1.7739,-0.5789,-0.8047,-1.7254,-1.808,-0.7725,-0.9764,-1.7259
-55,-1.0552,0.0862,-2.4388,-2.5931,-1.8942,-1.5376,-1.6897,-1.2082,-1.3307,-0.0473,-1.5343,-1.5386,-2.1083,-2.3338,-1.9818,-2.0823,-1.8136,-1.8667,-2.016,-2.1724,-1.6471,-1.8043,-1.3809,-1.4722,-1.2312,-1.4579,0.1058,-0.2983,-0.279,-0.6359,-0.5558,-2.3087,-1.7101,-1.8406,-1.7948,-1.8994,-0.6532,-0.9307,-1.7713,-1.907,-0.8519,-1.1054,-1.8356
-50,-1.0916,0.1266,-2.513,-2.691,-1.9769,-1.5498,-1.7699,-1.269,-1.4452,-0.0924,-1.5538,-1.6343,-2.1567,-2.4298,-2.0418,-2.1911,-1.8736,-1.9396,-2.0632,-2.277,-1.7278,-1.9236,-1.3867,-1.5497,-1.326,-1.5833,0.066,-0.3877,-0.3379,-0.7501,-0.5739,-2.3936,-1.7417,-1.9223,-1.8467,-2.0065,-0.7167,-1.0416,-1.806,-1.9932,-0.9189,-1.218,-1.9255
-45,-1.117,0.16,-2.5715,-2.7673,-2.0383,-1.5589,-1.8379,-1.3164,-1.5395,-0.1313,-1.5606,-1.7148,-2.1965,-2.5141,-2.0853,-2.282,-1.9245,-2.0027,-2.0974,-2.3672,-1.7902,-2.0216,-1.3853,-1.6168,-1.4053,-1.6866,0.0296,-0.4671,-0.3892,-0.8471,-0.5898,-2.459,-1.7663,-1.9929,-1.8834,-2.0964,-0.7703,-1.1351,-1.8325,-2.0678,-0.9743,-1.3124,-1.9973
-40,-1.1336,0.1879,-2.6164,-2.8245,-2.0792,-1.568,-1.8949,-1.3506,-1.6157,-0.1642,-1.5554,-1.7809,-2.2293,-2.5878,-2.1143,-2.3576,-1.9673,-2.0568,-2.1199,-2.4442,-1.8354,-2.0998,-1.3776,-1.6724,-1.4696,-1.7675,-0.0051,-0.5341,-0.4328,-0.9256,-0.6034,-2.5067,-1.7855,-2.053,-1.9063,-2.1706,-0.8145,-1.2107,-1.8524,-2.1312,-1.0187,-1.3885,-2.0525
-35,-1.1424,0.2105,-2.6489,-2.8641,-2.101,-1.5802,-1.9433,-1.3714,-1.6768,-0.1928,-1.539,-1.834,-2.256,-2.6516,-2.1306,-2.4205,-2.0031,-2.1025,-2.1324,-2.5093,-1.8644,-2.1613,-1.3653,-1.7164,-1.519,-1.8284,-0.0395,-0.5895,-0.4682,-0.9873,-0.6142,-2.538,-1.8012,-2.1035,-1.9166,-2.2313,-0.8495,-1.2705,-1.8674,-2.1846,-1.0525,-1.4487,-2.0924
-30,-1.1409,0.226,-2.6697,-2.8868,-2.1054,-1.5985,-1.9854,-1.3791,-1.7261,-0.2202,-1.5132,-1.8766,-2.2779,-2.7064,-2.136,-2.4729,-2.033,-2.1401,-2.1374,-2.5637,-1.879,-2.2097,-1.3527,-1.7498,-1.5536,-1.8723,-0.0721,-0.6353,-0.4942,-1.0355,-0.6214,-2.554,-1.8155,-2.1454,-1.9164,-2.2807,-0.8747,-1.3173,-1.8799,-2.2291,-1.0756,-1.4958,-2.118
-25,-1.1256,0.2366,-2.6787,-2.8931,-2.0939,-1.6214,-2.0228,-1.3746,-1.7657,-0.2484,-1.4808,-1.9102,-2.2948,-2.7523,-2.1316,-2.516,-2.0577,-2.1702,-2.1356,-2.6082,-1.8809,-2.2474,-1.3419,-1.7733,-1.5737,-1.902,-0.1001,-0.6722,-0.5103,-1.0731,-0.6235,-2.5552,-1.829,-2.1797,-1.9072,-2.3205,-0.8897,-1.3532,-1.8903,-2.2654,-1.0879,-1.5321,-2.1303
-20,-1.0986,0.2463,-2.6756,-2.8835,-2.0685,-1.6439,-2.0578,-1.3595,-1.7966,-0.2773,-1.4433,-1.9352,-2.304,-2.7892,-2.117,-2.5498,-2.0772,-2.1947,-2.1254,-2.643,-1.8719,-2.2757,-1.3297,-1.7893,-1.5806,-1.9207,-0.121,-0.7019,-0.5164,-1.1024,-0.6196,-2.5425,-1.8387,-2.2078,-1.8894,-2.3509,-0.8944,-1.3804,-1.896,-2.2948,-1.0899,-1.5595,-2.13
-15,-1.0648,0.2567,-2.6602,-2.8598,-2.0314,-1.6613,-2.0915,-1.3341,-1.8198,-0.3054,-1.3997,-1.9524,-2.3017,-2.8166,-2.0909,-2.574,-2.0894,-2.2162,-2.1042,-2.6681,-1.852,-2.2955,-1.3111,-1.801,-1.5754,-1.9317,-0.1344,-0.7272,-0.5132,-1.1263,-0.6109,-2.5171,-1.8409,-2.2313,-1.8617,-2.3725,-0.8893,-1.4012,-1.8935,-2.3187,-1.0818,-1.5801,-2.1178
-10,-1.025,0.2704,-2.6339,-2.8243,-1.9848,-1.6707,-2.1237,-1.2971,-1.8356,-0.3314,-1.3487,-1.9631,-2.2864,-2.8338,-2.0516,-2.5879,-2.0929,-2.2358,-2.0714,-2.6821,-1.8205,-2.307,-1.284,-1.8121,-1.5586,-1.9373,-0.1413,-0.7496,-0.5017,-1.1464,-0.5994,-2.481,-1.8335,-2.2513,-1.823,-2.385,-0.8747,-1.4172,-1.8811,-2.3375,-1.0638,-1.5952,-2.0943
-5,-0.9771,0.2898,-2.599,-2.7794,-1.9318,-1.6704,-2.1551,-1.2487,-1.845,-0.3554,-1.2887,-1.9682,-2.2592,-2.841,-1.999,-2.5909,-2.0891,-2.2525,-2.028,-2.6842,-1.7776,-2.3102,-1.249,-1.8238,-1.5316,-1.9392,-0.1434,-0.7696,-0.4832,-1.1639,-0.5867,-2.4367,-1.8169,-2.2681,-1.7733,-2.3884,-0.8517,-1.4294,-1.8591,-2.3513,-1.0369,-1.6056,-2.0607
0,-0.9241,0.3147,-2.558,-2.7272,-1.8754,-1.66,-2.1853,-1.1907,-1.8501,-0.3777,-1.2197,-1.9686,-2.2222,-2.8394,-1.935,-2.5841,-2.0787,-2.2646,-1.976,-2.675,-1.725,-2.306,-1.2079,-1.8344,-1.4963,-1.9388,-0.1426,-0.7881,-0.4595,-1.1801,-0.5729,-2.3869,-1.7922,-2.2809,-1.7139,-2.3834,-0.8223,-1.4393,-1.8289,-2.3597,-1.0028,-1.6126,-2.0191
5,-0.8719,0.3427,-2.5126,-2.6701,-1.8182,-1.6409,-2.2128,-1.1259,-1.852,-0.399,-1.1438,-1.9655,-2.1784,-2.8307,-1.8634,-2.5693,-2.0621,-2.271,-1.9185,-2.6567,-1.665,-2.2948,-1.162,-1.841,-1.4545,-1.9362,-0.139,-0.8057,-0.4316,-1.1949,-0.5561,-2.3337,-1.7609,-2.2889,-1.6477,-2.3716,-0.7877,-1.4472,-1.7924,-2.3624,-0.9632,-1.6167,-1.9717
10,-0.8246,0.3709,-2.465,-2.6101,-1.7614,-1.6166,-2.2369,-1.057,-1.8497,-0.4208,-1.0646,-1.9586,-2.1316,-2.8171,-1.789,-2.5483,-2.0404,-2.2708,-1.8584,-2.632,-1.6008,-2.2771,-1.1118,-1.8414,-1.4081,-1.9303,-0.132,-0.8211,-0.4004,-1.2064,-0.5354,-2.2788,-1.7251,-2.2916,-1.5782,-2.354,-0.7494,-1.4519,-1.7518,-2.3596,-0.9197,-1.6169,-1.9208
15,-0.7812,0.3976,-2.4167,-2.5475,-1.7043,-1.5903,-2.2559,-0.9868,-1.8427,-0.4435,-0.9856,-1.9463,-2.0839,-2.8,-1.7153,-2.5226,-2.0139,-2.2634,-1.7975,-2.6026,-1.5349,-2.2534,-1.0584,-1.8344,-1.3582,-1.9196,-0.1224,-0.8323,-0.3671,-1.2121,-0.5104,-2.2228,-1.6866,-2.2884,-1.5083,-2.3312,-0.7086,-1.4517,-1.7088,-2.3513,-0.8739,-1.612,-1.8677
20,-0.7362,0.4216,-2.3681,-2.4806,-1.6452,-1.562,-2.2672,-0.9175,-1.8307,-0.4655,-0.9088,-1.9271,-2.0354,-2.7797,-1.6438,-2.4931,-1.9833,-2.2494,-1.7362,-2.5701,-1.4685,-2.2242,-1.0032,-1.8199,-1.306,-1.9038,-0.1129,-0.84,-0.3333,-1.2114,-0.4819,-2.1647,-1.646,-2.279,-1.4393,-2.3036,-0.6674,-1.4465,-1.664,-2.3372,-0.8276,-1.602,-1.8124
25,-0.6842,0.4408,-2.3174,-2.4062,-1.581,-1.5303,-2.2678,-0.8484,-1.8115,-0.4829,-0.8324,-1.9004,-1.9834,-2.7552,-1.5722,-2.4584,-1.9486,-2.2308,-1.6727,-2.5347,-1.4008,-2.1881,-0.9472,-1.7977,-1.2511,-1.8823,-0.1066,-0.847,-0.2999,-1.2051,-0.4515,-2.1015,-1.6024,-2.2629,-1.3695,-2.2704,-0.6265,-1.4365,-1.6164,-2.3172,-0.7814,-1.5868,-1.7533
30,-0.6229,0.4537,-2.2616,-2.3194,-1.5067,-1.4935,-2.2551,-0.7774,-1.7815,-0.4929,-0.7549,-1.8637,-1.9246,-2.7234,-1.4967,-2.4137,-1.909,-2.2082,-1.6047,-2.4933,-1.3292,-2.1419,-0.8902,-1.7663,-1.1919,-1.8526,-0.1029,-0.8538,-0.2668,-1.1936,-0.4198,-2.0292,-1.5543,-2.2382,-1.2964,-2.2282,-0.5848,-1.4204,-1.5644,-2.2893,-0.7337,-1.5647,-1.6867
35,-0.5545,0.4633,-2.1983,-2.2175,-1.4182,-1.4509,-2.2276,-0.7032,-1.7386,-0.4955,-0.6766,-1.8135,-1.8572,-2.6811,-1.4142,-2.3548,-1.8629,-2.1802,-1.5305,-2.4427,-1.2517,-2.0829,-0.8321,-1.7236,-1.1274,-1.8126,-0.1009,-0.859,-0.2343,-1.1771,-0.3881,-1.9447,-1.5008,-2.2031,-1.2183,-2.1735,-0.5415,-1.3968,-1.5067,-2.251,-0.6835,-1.534,-1.61
40,-0.4853,0.4715,-2.1277,-2.1019,-1.3153,-1.4042,-2.1878,-0.6263,-1.6837,-0.4915,-0.5984,-1.7485,-1.781,-2.6278,-1.324,-2.2815,-1.8096,-2.145,-1.4498,-2.3815,-1.1685,-2.0104,-0.7727,-1.6696,-1.059,-1.7624,-0.104,-0.8629,-0.2048,-1.1564,-0.3607,-1.8483,-1.4418,-2.1576,-1.1352,-2.1055,-0.4985,-1.3663,-1.4434,-2.2024,-0.6325,-1.4952,-1.5234
45,-0.4222,0.4751,-2.0514,-1.9772,-1.2016,-1.3556,-2.1394,-0.5501,-1.6199,-0.4827,-0.5207,-1.6715,-1.6979,-2.5657,-1.2289,-2.1963,-1.7499,-2.102,-1.3641,-2.3115,-1.0832,-1.9268,-0.7119,-1.6073,-0.9905,-1.7047,-0.1168,-0.8694,-0.1814,-1.134,-0.3434,-1.7434,-1.3788,-2.1036,-1.0492,-2.0265,-0.4597,-1.332,-1.3759,-2.1452,-0.5844,-1.4509,-1.4308
50,-0.3693,0.4711,-1.9716,-1.8496,-1.0821,-1.3069,-2.0842,-0.4773,-1.5511,-0.4704,-0.4446,-1.5872,-1.6109,-2.4978,-1.1328,-2.1038,-1.6857,-2.0522,-1.2762,-2.2356,-0.9985,-1.8358,-0.6511,-1.5397,-0.9242,-1.6426,-0.1378,-0.8827,-0.1646,-1.1125,-0.339,-1.6344,-1.3137,-2.0435,-0.963,-1.9406,-0.426,-1.2972,-1.3062,-2.0819,-0.5405,-1.4049,-1.3361
55,-0.3246,0.4605,-1.8901,-1.7238,-0.9602,-1.2583,-2.0232,-0.4084,-1.4806,-0.455,-0.3712,-1.4999,-1.5237,-2.4262,-1.0392,-2.0081,-1.6191,-1.9974,-1.1893,-2.1558,-0.9159,-1.7411,-0.5919,-1.4679,-0.8595,-1.5771,-0.1598,-0.9019,-0.1516,-1.0926,-0.3434,-1.5247,-1.2482,-1.9787,-0.8789,-1.8512,-0.3948,-1.2631,-1.2364,-2.0141,-0.4991,-1.3587,-1.2417
60,-0.2799,0.4458,-1.8082,-1.602,-0.8363,-1.2077,-1.9587,-0.3433,-1.4099,-0.4369,-0.3013,-1.4121,-1.4392,-2.3524,-0.9499,-1.9108,-1.5521,-1.9392,-1.1057,-2.0727,-0.8352,-1.6441,-0.5337,-1.3927,-0.7936,-1.5064,-0.176,-0.9202,-0.1385,-1.0718,-0.347,-1.4155,-1.1832,-1.9108,-0.7981,-1.7599,-0.3629,-1.2271,-1.1677,-1.9432,-0.4573,-1.3105,-1.1477
65,-0.2282,0.4284,-1.7267,-1.4847,-0.7091,-1.1542,-1.8912,-0.283,-1.3385,-0.4178,-0.235,-1.3252,-1.3593,-2.2786,-0.866,-1.8129,-1.4866,-1.879,-1.0277,-1.9879,-0.7565,-1.5449,-0.4748,-1.3133,-0.7243,-1.4275,-0.1841,-0.9298,-0.1235,-1.0466,-0.3401,-1.3068,-1.1187,-1.8405,-0.7213,-1.6678,-0.3287,-1.1856,-1.1005,-1.87,-0.4143,-1.2575,-1.0536
70,-0.1698,0.4113,-1.6462,-1.372,-0.5783,-1.0986,-1.8202,-0.2296,-1.267,-0.3997,-0.1727,-1.2408,-1.2848,-2.2073,-0.7887,-1.716,-1.4235,-1.8186,-0.9568,-1.9038,-0.6814,-1.4446,-0.4144,-1.2299,-0.6521,-1.3399,-0.1855,-0.9261,-0.1078,-1.0155,-0.3173,-1.1989,-1.0553,-1.769,-0.6499,-1.5763,-0.2938,-1.1372,-1.0356,-1.796,-0.3713,-1.1986,-0.9599
75,-0.1105,0.3986,-1.5679,-1.2653,-0.447,-1.0409,-1.7484,-0.1852,-1.1991,-0.3838,-0.1147,-1.1601,-1.2152,-2.1406,-0.7187,-1.6222,-1.362,-1.7603,-0.8934,-1.8233,-0.6121,-1.3464,-0.3517,-1.147,-0.5809,-1.2477,-0.1833,-0.9096,-0.094,-0.9813,-0.2796,-1.0934,-0.9924,-1.699,-0.5847,-1.488,-0.2608,-1.0844,-0.9726,-1.7239,-0.3311,-1.1368,-0.8692
80,-0.0584,0.3925,-1.492,-1.167,-0.322,-0.9809,-1.6792,-0.1501,-1.1407,-0.3691,-0.0613,-1.0858,-1.149,-2.0791,-0.6553,-1.5353,-1.3013,-1.7053,-0.8363,-1.7489,-0.5509,-1.2564,-0.2858,-1.0688,-0.5162,-1.1594,-0.1811,-0.8863,-0.0851,-0.9502,-0.2324,-0.9937,-0.9293,-1.6331,-0.5259,-1.4066,-0.2331,-1.0342,-0.9107,-1.6563,-0.2967,-1.0786,-0.7854
