time,VEOG,HEOG,FZ,CZ,PZ,F7,F8,T5,T6,A2,T3,T4,F3,F4,C3,C4,AF3,AF4,FC3,FC4,CP3,CP4,FT7,FT8,P3,P4,PO7,PO8,P5,P6,OZ,Midline,LF,RF,LC,RC,LP,RP,LF_5s,RF_5s,LP_5s,RP_5s,ROI
660,1.923,1.6304,3.5952,3.0563,2.1622,3.3514,1.9067,1.4737,-0.9748,-1.354,2.7331,0.393,3.2648,2.0078,2.8275,1.1582,3.0171,2.1843,3.1943,1.6941,1.9516,0.0733,2.8626,1.2902,1.0165,-0.6112,-0.9677,-2.3021,-0.1513,-2.362,0.4543,2.9379,3.124,1.8473,2.6766,0.8297,0.3428,-1.5625,3.138,1.8166,0.6646,-1.2354,1.8729
665,2.0048,1.6502,3.8526,3.2491,2.2179,3.5457,2.0946,1.5764,-0.89,-1.3772,2.87,0.509,3.4803,2.2298,2.9785,1.3115,3.2295,2.404,3.3754,1.8774,2.0652,0.1859,3.0227,1.435,1.0891,-0.5321,-0.9632,-2.272,-0.1085,-2.3097,0.4417,3.1065,3.3196,2.0409,2.8223,0.971,0.3984,-1.5009,3.3307,2.0082,0.7318,-1.1636,1.9892
670,2.0907,1.6718,4.1264,3.4509,2.2809,3.7471,2.2861,1.6779,-0.8068,-1.4051,3.003,0.6235,3.7113,2.4688,3.1344,1.4699,3.4577,2.6403,3.5657,2.0706,2.1821,0.3004,3.1823,1.58,1.1679,-0.4475,-0.9492,-2.2363,-0.0637,-2.2547,0.4362,3.2861,3.5246,2.2438,2.9713,1.1161,0.4582,-1.4363,3.5328,2.2092,0.803,-1.089,2.112
675,2.1753,1.6908,4.4012,3.6494,2.3454,3.9461,2.4745,1.7735,-0.7261,-1.4374,3.1237,0.7314,3.9425,2.7122,3.2841,1.6244,3.6906,2.8802,3.751,2.2642,2.2957,0.4115,3.3332,1.7187,1.2503,-0.3613,-0.9217,-2.1915,-0.016,-2.1945,0.4382,3.4653,3.7281,2.4464,3.1136,1.2579,0.5216,-1.3683,3.7327,2.41,0.8764,-1.0124,2.234
680,2.2547,1.701,4.6602,3.8318,2.4047,4.1292,2.6526,1.8588,-0.6482,-1.4696,3.2229,0.8289,4.1574,2.9452,3.4161,1.7665,3.9136,3.1086,3.9168,2.4469,2.3983,0.5139,3.4643,1.8448,1.3322,-0.2767,-0.8791,-2.1329,0.034,-2.126,0.4451,3.6322,3.9161,2.6378,3.2385,1.389,0.5865,-1.2959,3.9163,2.5996,0.9488,-0.934,2.3472
685,2.3235,1.6966,4.887,3.9871,2.4537,4.2809,2.8141,1.9298,-0.5727,-1.4926,3.2917,0.9141,4.3408,3.1534,3.5214,1.889,4.1109,3.3115,4.0513,2.6083,2.4832,0.6033,3.5643,1.9547,1.4093,-0.1959,-0.8226,-2.0574,0.0852,-2.046,0.4551,3.7759,4.0742,2.8084,3.3369,1.5037,0.6504,-1.218,4.0696,2.7684,1.017,-0.8537,2.445
690,2.3774,1.6753,5.0671,4.1069,2.4885,4.3872,2.9507,1.9839,-0.4984,-1.4982,3.3246,0.9848,4.4804,3.324,3.5935,1.9871,4.2691,3.4756,4.1458,2.7396,2.5451,0.6773,3.6242,2.0458,1.4779,-0.1203,-0.7536,-1.9643,0.1377,-1.952,0.4673,3.8875,4.1902,2.949,3.4023,1.5972,0.7115,-1.1337,4.1813,2.9071,1.0782,-0.7715,2.522
695,2.4157,1.638,5.1884,4.1851,2.5063,4.4401,3.0531,2.019,-0.4238,-1.4818,3.3209,1.0388,4.5663,3.4457,3.628,2.0577,4.3777,3.5901,4.1945,2.8327,2.5808,0.7347,3.6376,2.112,1.5347,-0.0507,-0.6725,-1.8544,0.1924,-1.8426,0.4797,3.9599,4.2554,3.0502,3.431,1.666,0.7684,-1.0429,4.2432,3.0067,1.1309,-0.6874,2.5744
700,2.4397,1.5882,5.2426,4.2174,2.5053,4.4366,3.1141,2.035,-0.3479,-1.443,3.2818,1.0749,4.5915,3.5098,3.6224,2.0982,4.4294,3.6486,4.193,2.881,2.5888,0.7756,3.6025,2.1471,1.5778,0.0135,-0.5798,-1.7292,0.251,-1.7164,0.4893,3.9884,4.265,3.1049,3.4215,1.7074,0.821,-0.945,4.2506,3.0601,1.1746,-0.6009,2.5998
705,2.4478,1.5309,5.2243,4.2012,2.4847,4.3766,3.1265,2.0327,-0.271,-1.3833,3.2087,1.0924,4.5522,3.5108,3.5757,2.106,4.4191,3.6469,4.1385,2.88,2.5696,0.7998,3.5197,2.1456,1.606,0.0724,-0.4782,-1.591,0.3138,-1.5741,0.4936,3.9701,4.2169,3.1074,3.3731,1.7196,0.8686,-0.8409,4.2012,3.062,1.2088,-0.5128,2.5966
710,2.438,1.47,5.1315,4.1359,2.4444,4.2621,3.0852,2.0134,-0.1956,-1.3049,3.1031,1.0904,4.4471,3.4463,3.488,2.0791,4.3446,3.5834,4.031,2.8282,2.5245,0.8066,3.3919,2.1048,1.6192,0.1257,-0.3704,-1.4418,0.3803,-1.4181,0.4926,3.9039,4.1114,3.0549,3.2866,1.7011,0.9106,-0.7324,4.0953,3.0096,1.2334,-0.4246,2.5643
715,2.4102,1.4069,4.9666,4.0224,2.3847,4.0946,2.9909,1.977,-0.1251,-1.2109,2.9677,1.0675,4.2794,3.3172,3.3614,2.0173,4.2085,3.4603,3.8739,2.7262,2.4556,0.7962,3.2228,2.0267,1.6171,0.1725,-0.2599,-1.2835,0.4485,-1.2524,0.4881,3.7912,3.9514,2.9487,3.1646,1.6518,0.9457,-0.6221,3.9359,2.9042,1.2477,-0.3385,2.5033
720,2.3661,1.3422,4.737,3.8633,2.3049,3.8785,2.8491,1.9214,-0.0647,-1.1054,2.805,1.0238,4.0565,3.1283,3.1987,1.9218,4.0187,3.2841,3.6737,2.5778,2.3638,0.7678,3.0169,1.9159,1.5977,0.2094,-0.153,-1.1216,0.5132,-1.0838,0.4777,3.6351,3.7427,2.7943,3.0103,1.5728,0.9698,-0.5152,3.7289,2.751,1.2486,-0.2586,2.414
725,2.3073,1.2744,4.4551,3.6631,2.2036,3.624,2.6698,1.8458,-0.0194,-0.9922,2.6196,0.9615,3.7898,2.8898,3.0049,1.7966,3.7879,3.0655,3.4389,2.3903,2.2503,0.7208,2.7828,1.7797,1.5596,0.2322,-0.0546,-0.9645,0.5696,-0.9212,0.4571,3.4406,3.4961,2.6012,2.8284,1.4673,0.9801,-0.4182,3.4847,2.559,1.2341,-0.1904,2.2979
730,2.2352,1.2016,4.1364,3.4296,2.082,3.345,2.4641,1.7539,0.0083,-0.8773,2.4196,0.8836,3.4938,2.6162,2.7887,1.649,3.5301,2.8176,3.1814,2.1753,2.1191,0.6562,2.5322,1.6274,1.5037,0.2378,0.0348,-0.8215,0.6164,-0.7725,0.4241,3.216,3.2253,2.3814,2.6272,1.341,0.9772,-0.337,3.2165,2.3401,1.2056,-0.1383,2.1594
735,2.1525,1.1269,3.7965,3.1731,1.9436,3.0576,2.2414,1.6527,0.0184,-0.768,2.2148,0.7937,3.1843,2.3235,2.5614,1.4872,3.2577,2.5527,2.9147,1.9449,1.9768,0.5769,2.2773,1.4677,1.4342,0.2249,0.1171,-0.698,0.6551,-0.6431,0.3809,2.9711,2.9442,2.1463,2.4169,1.2007,0.9648,-0.2745,2.9383,2.1061,1.1672,-0.1042,2.0056
740,2.0614,1.0576,3.4498,2.9051,1.7935,2.7745,2.0107,1.55,0.0118,-0.6708,2.0148,0.6949,2.8752,2.0254,2.3347,1.3193,2.9823,2.2807,2.6511,1.71,1.8308,0.4862,2.0296,1.3067,1.3567,0.1941,0.1935,-0.595,0.6889,-0.5353,0.3307,2.7161,2.6654,1.9059,2.2079,1.0526,0.9473,-0.2311,2.6626,1.8667,1.124,-0.0877,1.8443
745,1.9658,1.0002,3.1084,2.6362,1.6359,2.5042,1.7794,1.4511,-0.0118,-0.5899,1.8275,0.5884,2.5767,1.7314,2.1178,1.1499,2.7127,2.0107,2.3995,1.4773,1.6869,0.3853,1.7963,1.1456,1.275,0.1452,0.2624,-0.5135,0.7187,-0.4516,0.2732,2.4602,2.3975,1.6668,2.0079,0.9002,0.9268,-0.2079,2.3979,1.6289,1.0788,-0.0893,1.6816
750,1.871,0.957,2.7821,2.374,1.4738,2.2546,1.5529,1.3581,-0.0527,-0.5267,1.6579,0.4741,2.2968,1.4475,1.9175,0.9804,2.455,1.7519,2.166,1.2505,1.5489,0.2745,1.582,0.9826,1.1915,0.0783,0.3209,-0.4541,0.7428,-0.3943,0.2081,2.2099,2.1471,1.4337,1.8226,0.7449,0.9033,-0.2057,2.1509,1.3971,1.0325,-0.1096,1.5215
755,1.782,0.9304,2.4797,2.1262,1.3122,2.0321,1.3355,1.2727,-0.1092,-0.4818,1.5084,0.353,2.0434,1.1792,1.7392,0.8123,2.215,1.5122,1.9566,1.033,1.4208,0.1557,1.3908,0.8179,1.1098,-0.0026,0.3676,-0.4138,0.7607,-0.3627,0.1408,1.9727,1.9203,1.2112,1.6562,0.5885,0.8777,-0.2221,1.9276,1.1756,0.9863,-0.1465,1.3683
760,1.7021,0.9219,2.2087,1.9001,1.1585,1.8392,1.131,1.1974,-0.1777,-0.455,1.3813,0.229,1.8225,0.9326,1.5871,0.6477,1.9981,1.297,1.7757,0.8291,1.3069,0.0328,1.2256,0.6541,1.0345,-0.0907,0.4045,-0.3869,0.774,-0.3522,0.0811,1.7558,1.7214,1.0037,1.5128,0.4347,0.8526,-0.2519,1.7322,0.9688,0.9434,-0.1949,1.2271
765,1.633,0.9272,1.9733,1.7007,1.0193,1.6756,0.942,1.1338,-0.2538,-0.4451,1.2786,0.107,1.6365,0.7131,1.4632,0.4894,1.8082,1.1082,1.6258,0.6433,1.2107,-0.0892,1.0881,0.4952,0.9691,-0.1788,0.4356,-0.3676,0.7851,-0.3573,0.0371,1.5644,1.5521,0.8146,1.3946,0.2876,0.8309,-0.2894,1.5668,0.7803,0.9069,-0.2493,1.1018
770,1.5755,0.9404,1.7745,1.5298,0.8986,1.5399,0.771,1.0821,-0.3345,-0.4487,1.1999,-0.0092,1.4842,0.5232,1.3662,0.34,1.6469,0.9439,1.5058,0.4786,1.1326,-0.2069,0.9776,0.3472,0.9145,-0.2623,0.4642,-0.3538,0.7953,-0.3741,0.0112,1.401,1.4121,0.6463,1.3011,0.1506,0.814,-0.3312,1.4309,0.6128,0.8777,-0.3063,0.9939
775,1.5296,0.9603,1.6101,1.3858,0.7968,1.4306,0.6204,1.0408,-0.4188,-0.4615,1.1415,-0.1179,1.3617,0.3615,1.2915,0.2002,1.5133,0.8021,1.4116,0.3346,1.0697,-0.3192,0.8907,0.2162,0.8687,-0.3406,0.4922,-0.3465,0.8041,-0.4015,0.0017,1.2642,1.299,0.5001,1.2286,0.0244,0.8014,-0.3768,1.3216,0.467,0.8551,-0.3653,0.9019
780,1.4919,0.9857,1.4766,1.265,0.7121,1.3456,0.4925,1.0065,-0.5056,-0.4797,1.098,-0.219,1.2649,0.2254,1.2328,0.0706,1.4051,0.6819,1.3385,0.2095,1.0169,-0.4259,0.8235,0.1046,0.8276,-0.4145,0.5188,-0.3467,0.8093,-0.4389,0.0055,1.1513,1.2098,0.3761,1.1716,-0.0912,0.7906,-0.4264,1.2355,0.3428,0.8358,-0.4263,0.8226
785,1.4575,1.0131,1.3694,1.1627,0.6405,1.2804,0.3879,0.9744,-0.5935,-0.5003,1.0638,-0.3129,1.1898,0.1116,1.1835,-0.0486,1.3191,0.5811,1.2811,0.1005,0.9681,-0.527,0.7718,0.0109,0.7854,-0.4856,0.5399,-0.354,0.8062,-0.4853,0.0199,1.0576,1.1403,0.2729,1.1241,-0.197,0.7765,-0.4796,1.1684,0.2384,0.8148,-0.4891,0.7515
790,1.4253,1.0377,1.2834,1.0739,0.5768,1.2297,0.3058,0.938,-0.681,-0.5207,1.0328,-0.4001,1.1316,0.0164,1.1365,-0.1573,1.2505,0.4978,1.2332,0.0055,0.9163,-0.623,0.7319,-0.0674,0.7358,-0.5561,0.5496,-0.3677,0.7893,-0.54,0.0398,0.978,1.0859,0.1882,1.0797,-0.2938,0.7532,-0.5362,1.1154,0.1516,0.7858,-0.5536,0.6836
795,1.3957,1.0542,1.2149,0.9946,0.5159,1.1911,0.244,0.8926,-0.7676,-0.5401,1.0008,-0.4799,1.0855,-0.0639,1.086,-0.2558,1.1951,0.4306,1.189,-0.0776,0.8568,-0.7152,0.702,-0.1315,0.6742,-0.6289,0.5451,-0.3888,0.7554,-0.6029,0.0605,0.9085,1.0434,0.1198,1.0332,-0.3821,0.7168,-0.5971,1.0725,0.0803,0.7448,-0.6207,0.6148
800,1.3686,1.0622,1.161,0.9224,0.4543,1.1633,0.1992,0.8376,-0.8532,-0.5579,0.9669,-0.5523,1.0481,-0.1339,1.0305,-0.3453,1.1509,0.3777,1.1466,-0.1508,0.7889,-0.805,0.6804,-0.1825,0.6,-0.7066,0.5263,-0.4178,0.7059,-0.6731,0.0794,0.8459,1.0107,0.0651,0.9832,-0.4633,0.6674,-0.6627,1.0379,0.022,0.6917,-0.6911,0.5436
805,1.3437,1.0683,1.1192,0.8553,0.39,1.144,0.1678,0.776,-0.9373,-0.5727,0.9332,-0.6179,1.0168,-0.1957,0.9714,-0.4276,1.1155,0.3359,1.1059,-0.2158,0.7146,-0.8937,0.6656,-0.2232,0.5157,-0.7897,0.4954,-0.4549,0.6456,-0.7487,0.0958,0.7882,0.9855,0.0212,0.9313,-0.5387,0.6082,-0.7326,1.0096,-0.0262,0.6295,-0.7649,0.4701
810,1.3198,1.0795,1.086,0.7905,0.3222,1.1312,0.1443,0.7116,-1.0202,-0.5842,0.9031,-0.678,0.9888,-0.2501,0.9103,-0.5056,1.0864,0.3012,1.0671,-0.2745,0.6357,-0.9827,0.656,-0.2587,0.4246,-0.8779,0.4561,-0.5004,0.5802,-0.8281,0.1095,0.7329,0.9656,-0.0159,0.8791,-0.6102,0.5431,-0.8067,0.9859,-0.0676,0.5616,-0.8419,0.3945
815,1.2949,1.0966,1.0561,0.724,0.2503,1.1223,0.1208,0.6461,-1.103,-0.5932,0.8768,-0.7349,0.9593,-0.3,0.8469,-0.5821,1.0613,0.2688,1.0284,-0.3306,0.5532,-1.0727,0.6499,-0.2941,0.3295,-0.97,0.4124,-0.5531,0.5137,-0.9098,0.12,0.6768,0.9482,-0.0511,0.8263,-0.6801,0.4754,-0.884,0.9642,-0.107,0.491,-0.9217,0.3163
820,1.2677,1.1162,1.024,0.6522,0.1739,1.1127,0.0928,0.5789,-1.1869,-0.6004,0.851,-0.791,0.9229,-0.3488,0.7782,-0.6595,1.0367,0.2348,0.9854,-0.3877,0.4663,-1.1641,0.6434,-0.3316,0.2312,-1.0644,0.3662,-0.6118,0.4477,-0.9928,0.1255,0.6167,0.9289,-0.0882,0.7702,-0.7506,0.406,-0.964,0.9402,-0.1481,0.4181,-1.004,0.2345
825,1.239,1.1346,0.986,0.5739,0.0932,1.0971,0.0593,0.5082,-1.2732,-0.6058,0.8218,-0.8481,0.8768,-0.3998,0.7014,-0.739,1.0082,0.1987,0.9336,-0.4483,0.3746,-1.2566,0.6331,-0.3716,0.1304,-1.1602,0.317,-0.6759,0.3814,-1.0764,0.1232,0.551,0.9038,-0.1283,0.7078,-0.823,0.3343,-1.0464,0.9098,-0.1923,0.3423,-1.0884,0.1484
830,1.2089,1.1507,0.9419,0.4917,0.01,1.0721,0.0221,0.4336,-1.3617,-0.6114,0.7869,-0.9066,0.8219,-0.4533,0.6169,-0.8193,0.9733,0.1613,0.8716,-0.5116,0.2794,-1.3484,0.6185,-0.4126,0.0287,-1.2557,0.2645,-0.7453,0.3142,-1.1597,0.1123,0.4812,0.8714,-0.1706,0.6387,-0.8965,0.2602,-1.1306,0.8715,-0.2388,0.2641,-1.1742,0.0594
835,1.1765,1.1647,0.8945,0.4101,-0.0722,1.0392,-0.0151,0.3573,-1.4506,-0.6198,0.7487,-0.9644,0.7625,-0.5073,0.5301,-0.8973,0.9351,0.1238,0.8039,-0.5748,0.1846,-1.4369,0.6015,-0.4516,-0.0703,-1.3486,0.2111,-0.8193,0.247,-1.2419,0.0949,0.4108,0.8346,-0.2126,0.5668,-0.9684,0.1863,-1.2151,0.8284,-0.285,0.1859,-1.2595,-0.0283
840,1.1425,1.1758,0.848,0.3348,-0.1482,1.0033,-0.0492,0.284,-1.536,-0.6312,0.7109,-1.0194,0.7039,-0.5595,0.4477,-0.9692,0.897,0.0876,0.737,-0.6342,0.0956,-1.5187,0.5852,-0.4843,-0.1618,-1.4351,0.1609,-0.8924,0.1823,-1.3199,0.0763,0.3448,0.7974,-0.2514,0.4978,-1.0354,0.1164,-1.2958,0.7853,-0.3279,0.1122,-1.3404,-0.1098
845,1.1103,1.1814,0.8058,0.2702,-0.2138,0.9684,-0.0778,0.2168,-1.6134,-0.6429,0.6762,-1.0696,0.6497,-0.6083,0.3746,-1.0328,0.8599,0.0544,0.6755,-0.6879,0.0159,-1.5913,0.5716,-0.507,-0.2427,-1.5116,0.1169,-0.9569,0.1214,-1.3908,0.0611,0.2874,0.7624,-0.2847,0.4356,-1.0954,0.0531,-1.3682,0.745,-0.3653,0.0456,-1.4128,-0.1812
850,1.0829,1.1798,0.7693,0.2178,-0.2667,0.9376,-0.0978,0.156,-1.6803,-0.6519,0.6461,-1.1134,0.6002,-0.6531,0.3122,-1.0884,0.8237,0.0254,0.6207,-0.7364,-0.0537,-1.6538,0.561,-0.5193,-0.312,-1.5767,0.079,-1.0088,0.0645,-1.4539,0.0522,0.2401,0.7306,-0.3112,0.3813,-1.148,-0.0031,-1.4299,0.7086,-0.3963,-0.0133,-1.4747,-0.2415
855,1.06,1.1728,0.7385,0.1779,-0.3058,0.9143,-0.1075,0.1013,-1.7363,-0.6571,0.6198,-1.1495,0.5549,-0.6925,0.2602,-1.1376,0.7892,0.0006,0.5722,-0.7804,-0.1131,-1.7069,0.5517,-0.5248,-0.3695,-1.6305,0.0466,-1.0476,0.0116,-1.5096,0.0507,0.2036,0.7025,-0.3311,0.3348,-1.1936,-0.0525,-1.481,0.6765,-0.4209,-0.0646,-1.5262,-0.2907
860,1.0399,1.1627,0.7144,0.1509,-0.3303,0.9007,-0.1073,0.0539,-1.7818,-0.6587,0.5966,-1.178,0.5141,-0.7245,0.2186,-1.181,0.7584,-0.0202,0.5303,-0.8192,-0.1617,-1.7514,0.5433,-0.5273,-0.4149,-1.6735,0.0178,-1.0742,-0.0374,-1.558,0.0563,0.1783,0.6791,-0.3448,0.296,-1.2324,-0.0952,-1.5219,0.6494,-0.4397,-0.1085,-1.5678,-0.3286
865,1.0221,1.1497,0.6979,0.1369,-0.3404,0.8945,-0.0989,0.0143,-1.8177,-0.6577,0.5766,-1.2006,0.4795,-0.7484,0.1872,-1.2189,0.7338,-0.0376,0.4965,-0.8516,-0.1992,-1.7878,0.5368,-0.5276,-0.4486,-1.7064,-0.0107,-1.0909,-0.0829,-1.5991,0.0675,0.1648,0.6612,-0.3531,0.2652,-1.2647,-0.132,-1.5535,0.6282,-0.4528,-0.1454,-1.6004,-0.3554
870,1.0073,1.1337,0.6899,0.1362,-0.3366,0.8913,-0.0855,-0.0182,-1.8439,-0.6542,0.5606,-1.2171,0.4519,-0.7646,0.1654,-1.2502,0.7172,-0.0501,0.4718,-0.8761,-0.2262,-1.8155,0.5332,-0.5228,-0.4722,-1.7299,-0.0416,-1.1012,-0.1255,-1.6333,0.0833,0.1632,0.6484,-0.3558,0.2429,-1.2897,-0.1644,-1.5771,0.6131,-0.4598,-0.1768,-1.6248,-0.3716
875,0.9961,1.1159,0.6914,0.1491,-0.3198,0.8891,-0.0686,-0.0448,-1.8604,-0.6479,0.5498,-1.2257,0.4321,-0.773,0.1525,-1.2723,0.7093,-0.0567,0.4562,-0.8907,-0.2435,-1.8327,0.533,-0.5109,-0.4873,-1.7444,-0.0762,-1.1073,-0.1662,-1.6609,0.1023,0.1736,0.6409,-0.3523,0.2287,-1.3053,-0.1936,-1.5932,0.6039,-0.46,-0.2036,-1.6411,-0.3775
880,0.989,1.0978,0.7035,0.1753,-0.2914,0.8891,-0.0481,-0.0664,-1.8676,-0.6392,0.5447,-1.2248,0.4213,-0.7719,0.147,-1.2829,0.7097,-0.0568,0.4491,-0.8935,-0.2522,-1.8388,0.5365,-0.4916,-0.4955,-1.7505,-0.114,-1.1109,-0.2053,-1.6835,0.123,0.1958,0.6392,-0.3421,0.2221,-1.31,-0.2203,-1.6031,0.6012,-0.4524,-0.2267,-1.6502,-0.3738
885,0.9875,1.0812,0.7278,0.2143,-0.2526,0.8934,-0.0249,-0.0823,-1.8668,-0.6287,0.5459,-1.2152,0.4213,-0.7588,0.1483,-1.2807,0.7182,-0.0483,0.4503,-0.8835,-0.2527,-1.834,0.5442,-0.4659,-0.4971,-1.7497,-0.1535,-1.1132,-0.2414,-1.7021,0.144,0.2299,0.6443,-0.3245,0.223,-1.3034,-0.2436,-1.6079,0.6055,-0.4363,-0.2454,-1.6531,-0.3608
890,0.9926,1.0672,0.765,0.2649,-0.2057,0.9046,0.0003,-0.0915,-1.8601,-0.6163,0.554,-1.1997,0.4335,-0.7327,0.1559,-1.2668,0.7345,-0.0289,0.4596,-0.862,-0.2454,-1.8199,0.5572,-0.4349,-0.493,-1.7445,-0.1928,-1.1174,-0.2728,-1.7181,0.1641,0.2747,0.6574,-0.299,0.231,-1.2871,-0.2625,-1.61,0.6179,-0.4116,-0.2591,-1.652,-0.3396
895,1.0038,1.0544,0.8139,0.324,-0.1543,0.9252,0.0276,-0.0946,-1.8505,-0.603,0.5695,-1.1798,0.458,-0.6946,0.1681,-1.2438,0.7581,0.0015,0.4762,-0.8317,-0.2321,-1.7994,0.5772,-0.3998,-0.4848,-1.7383,-0.2304,-1.1285,-0.2996,-1.7345,0.1803,0.3279,0.6796,-0.2663,0.2455,-1.2637,-0.2773,-1.6129,0.6389,-0.3794,-0.2683,-1.6502,-0.3126
900,1.0222,1.0442,0.8726,0.3881,-0.1016,0.9558,0.0582,-0.0927,-1.8404,-0.59,0.5916,-1.1549,0.4948,-0.6469,0.1839,-1.2144,0.7901,0.0397,0.4996,-0.7959,-0.2148,-1.7754,0.605,-0.3615,-0.4751,-1.7338,-0.266,-1.1505,-0.3228,-1.754,0.1882,0.3864,0.7114,-0.2276,0.2651,-1.2351,-0.2891,-1.6197,0.6691,-0.3413,-0.2743,-1.6508,-0.2824
905,1.0489,1.0415,0.9398,0.4545,-0.0498,0.996,0.0941,-0.0857,-1.8316,-0.58,0.6194,-1.125,0.5441,-0.591,0.2032,-1.18,0.8329,0.0846,0.5305,-0.7568,-0.1946,-1.7498,0.6392,-0.3217,-0.4649,-1.7327,-0.2998,-1.1864,-0.342,-1.7793,0.1839,0.4482,0.753,-0.1835,0.2896,-1.2029,-0.2981,-1.6325,0.7085,-0.2981,-0.2774,-1.6559,-0.2503
910,1.0835,1.0482,1.015,0.5226,0.0011,1.0461,0.1351,-0.0729,-1.8245,-0.5757,0.6524,-1.0928,0.6061,-0.529,0.2276,-1.1416,0.8872,0.1375,0.5704,-0.715,-0.1706,-1.7233,0.678,-0.2825,-0.4534,-1.7353,-0.3314,-1.2372,-0.3559,-1.8112,0.1665,0.5129,0.8043,-0.1347,0.3199,-1.1682,-0.3034,-1.6521,0.7575,-0.2508,-0.2768,-1.6663,-0.2162
915,1.1249,1.0623,1.0967,0.5918,0.0524,1.1065,0.1793,-0.0542,-1.8194,-0.5781,0.6906,-1.061,0.6796,-0.4638,0.2594,-1.1002,0.9523,0.1979,0.6206,-0.6707,-0.141,-1.6954,0.7226,-0.2448,-0.439,-1.7404,-0.3609,-1.301,-0.3636,-1.8494,0.1391,0.5803,0.8653,-0.0829,0.3574,-1.1318,-0.3044,-1.6776,0.8163,-0.2004,-0.2718,-1.6811,-0.1791
920,1.1697,1.0799,1.1825,0.6619,0.1065,1.1771,0.2261,-0.0298,-1.8157,-0.5862,0.7348,-1.03,0.7617,-0.3972,0.3002,-1.0553,1.0259,0.2631,0.6806,-0.6235,-0.1043,-1.6645,0.774,-0.2071,-0.4202,-1.7449,-0.3885,-1.3734,-0.3651,-1.8921,0.1055,0.6503,0.9347,-0.0288,0.4028,-1.0933,-0.3009,-1.7065,0.8839,-0.1477,-0.2616,-1.6981,-0.1378
925,1.2131,1.0963,1.2698,0.7322,0.1658,1.255,0.2758,0.0002,-1.8124,-0.5983,0.785,-0.9994,0.8478,-0.3302,0.35,-1.006,1.1038,0.3311,0.7475,-0.5732,-0.06,-1.6288,0.8326,-0.1671,-0.3953,-1.7444,-0.4129,-1.448,-0.361,-1.936,0.0688,0.7226,1.0098,0.0274,0.4556,-1.0518,-0.2923,-1.7352,0.9573,-0.0927,-0.2458,-1.7139,-0.0914
930,1.2523,1.1094,1.3561,0.8021,0.2325,1.3368,0.3267,0.0363,-1.8075,-0.6146,0.8413,-0.9683,0.934,-0.2628,0.4085,-0.9514,1.1831,0.401,0.8189,-0.5194,-0.0078,-1.5866,0.8976,-0.1247,-0.3623,-1.7347,-0.4314,-1.518,-0.3513,-1.9774,0.0344,0.7969,1.0879,0.085,0.5152,-1.0064,-0.2772,-1.7594,1.0341,-0.0358,-0.2233,-1.7248,-0.0388
935,1.2876,1.1226,1.4399,0.8713,0.308,1.4171,0.376,0.0788,-1.7981,-0.6359,0.903,-0.9361,1.018,-0.1949,0.4756,-0.8913,1.2615,0.4726,0.8933,-0.4617,0.0519,-1.5373,0.9645,-0.082,-0.3197,-1.7125,-0.441,-1.5767,-0.3359,-2.0125,0.0109,0.873,1.1653,0.1429,0.5809,-0.9566,-0.2544,-1.7749,1.1109,0.022,-0.1932,-1.7274,0.0207
940,1.3233,1.1369,1.52,0.9388,0.3911,1.4898,0.4234,0.1261,-1.7845,-0.6619,0.9671,-0.9039,1.0984,-0.1283,0.5497,-0.8292,1.3369,0.5452,0.9693,-0.4029,0.117,-1.4831,1.0293,-0.0402,-0.2682,-1.6778,-0.4409,-1.6184,-0.3163,-2.0388,0.0061,0.95,1.2386,0.2,0.6508,-0.9048,-0.2248,-1.7799,1.1848,0.0794,-0.1565,-1.7205,0.0857
945,1.3628,1.1499,1.5961,1.003,0.4768,1.5539,0.4704,0.1743,-1.7709,-0.6922,1.0308,-0.8738,1.1743,-0.0649,0.6275,-0.7707,1.4085,0.6181,1.0454,-0.3475,0.183,-1.4299,1.0905,0,-0.2113,-1.636,-0.4324,-1.6418,-0.2951,-2.0588,0.0225,1.0253,1.3068,0.2559,0.7217,-0.8555,-0.1911,-1.7769,1.2545,0.1352,-0.1163,-1.7075,0.1523
950,1.4052,1.16,1.6683,1.0609,0.5568,1.6127,0.5173,0.2184,-1.7645,-0.7264,1.091,-0.8492,1.2449,-0.006,0.7032,-0.7221,1.4763,0.6894,1.1186,-0.3002,0.2442,-1.3856,1.1474,0.0379,-0.155,-1.5972,-0.4174,-1.6532,-0.2756,-2.079,0.0549,1.0953,1.3703,0.3097,0.7893,-0.8143,-0.1574,-1.7735,1.32,0.1877,-0.0771,-1.6959,0.2148
955,1.4465,1.1663,1.736,1.1089,0.6211,1.6708,0.5636,0.2529,-1.7721,-0.7631,1.1432,-0.8351,1.3099,0.0465,0.7694,-0.6891,1.5394,0.7565,1.1851,-0.265,0.294,-1.3589,1.1998,0.0714,-0.1064,-1.5728,-0.3999,-1.663,-0.2613,-2.1072,0.0909,1.1553,1.43,0.3595,0.8479,-0.787,-0.1286,-1.7788,1.381,0.2346,-0.0441,-1.6948,0.2663
