time,VEOG,HEOG,FZ,CZ,PZ,F7,F8,T5,T6,A2,T3,T4,F3,F4,C3,C4,AF3,AF4,FC3,FC4,CP3,CP4,FT7,FT8,P3,P4,PO7,PO8,P5,P6,OZ,Midline,LF,RF,LC,RC,LP,RP,LF_5s,RF_5s,LP_5s,RP_5s,ROI
610,0.8604,0.0116,1.2337,1.7016,3.107,0.7802,0.8445,1.2097,-0.0167,-0.5948,1.4138,0.2441,0.8504,0.5503,1.4817,0.519,0.671,0.5498,1.0932,0.5452,1.4765,0.8845,1.0358,0.7564,1.803,1.0613,0.5715,-0.2528,0.7425,-0.3966,1.3318,2.0141,0.8344,0.6753,1.3663,0.5482,1.0817,0.0988,0.8861,0.6493,1.1607,0.256,1.7359
615,0.9163,0.0089,1.3238,1.8538,3.2641,0.8511,0.9143,1.3,0.0541,-0.5978,1.5229,0.3489,0.9585,0.6268,1.6436,0.6367,0.7438,0.6075,1.2203,0.6504,1.6166,1.001,1.1013,0.8377,1.888,1.1257,0.4913,-0.3069,0.7395,-0.4101,1.3528,2.1472,0.9137,0.7466,1.5009,0.6592,1.1047,0.1157,0.975,0.7273,1.2071,0.2928,1.8624
620,0.9757,0.0167,1.4198,1.9954,3.383,0.9297,0.9871,1.3911,0.1128,-0.6088,1.6354,0.4472,1.0702,0.7094,1.8027,0.7419,0.8227,0.6718,1.3476,0.7519,1.7497,1.0975,1.177,0.918,1.9609,1.1647,0.4165,-0.3646,0.7394,-0.43,1.35,2.266,0.9999,0.8215,1.6339,0.7596,1.127,0.1207,1.0694,0.8076,1.2515,0.3161,1.9741
625,1.0381,0.0347,1.5307,2.1344,3.4704,1.0226,1.0666,1.4848,0.1659,-0.6276,1.7525,0.5425,1.1925,0.8062,1.9615,0.8417,0.9126,0.7484,1.4802,0.8565,1.8779,1.1812,1.2647,1.0019,2.0249,1.1868,0.3469,-0.4236,0.7433,-0.4519,1.3243,2.3785,1.0981,0.9058,1.768,0.8555,1.15,0.1193,1.1745,0.8959,1.2955,0.3317,2.0763
630,1.1052,0.0592,1.6669,2.2808,3.5374,1.1364,1.1616,1.5821,0.2217,-0.6523,1.8774,0.6415,1.334,0.9261,2.1233,0.9455,1.022,0.845,1.6234,0.9727,2.0038,1.2615,1.3676,1.0967,2.0839,1.2031,0.2828,-0.4786,0.7512,-0.4702,1.2824,2.495,1.215,1.0073,1.907,0.9553,1.175,0.119,1.2967,1.0004,1.3408,0.3475,2.1758
635,1.1819,0.0867,1.8363,2.4439,3.5962,1.2765,1.2829,1.6833,0.2875,-0.6802,2.0126,0.7516,1.5017,1.0752,2.2907,1.0624,1.1592,0.9694,1.7814,1.1082,2.1302,1.3483,1.4877,1.2086,2.1419,1.2247,0.2253,-0.5255,0.7628,-0.4796,1.2345,2.6255,1.3563,1.134,2.0537,1.0676,1.2033,0.1268,1.4413,1.1289,1.3887,0.3711,2.2795
640,1.2749,0.1156,2.0437,2.6303,3.6573,1.4471,1.4368,1.789,0.3667,-0.7101,2.1585,0.8784,1.6992,1.2575,2.4658,1.1991,1.3291,1.128,1.9558,1.2678,2.2594,1.4485,1.6275,1.3411,2.2028,1.2595,0.1761,-0.5625,0.7781,-0.4773,1.1904,2.7771,1.5257,1.2909,2.2099,1.1985,1.2365,0.1466,1.6117,1.2863,1.4411,0.407,2.393
645,1.3859,0.1446,2.2908,2.843,3.7278,1.6491,1.622,1.9004,0.4605,-0.7417,2.314,1.0245,1.9272,1.4762,2.6497,1.3595,1.5335,1.3244,2.1472,1.455,2.3937,1.5665,1.7874,1.4944,2.2701,1.3124,0.1368,-0.589,0.7975,-0.4626,1.1585,2.9539,1.7243,1.4793,2.3761,1.3513,1.2762,0.1803,1.8089,1.4744,1.4997,0.4576,2.52
650,1.5085,0.1729,2.5753,3.0813,3.8109,1.8769,1.8322,2.0171,0.5693,-0.7739,2.4767,1.1878,2.1832,1.7323,2.8417,1.5445,1.7709,1.557,2.3555,1.6708,2.5334,1.704,1.9624,1.6651,2.3453,1.3856,0.1075,-0.6039,0.8207,-0.4353,1.1428,3.1558,1.9484,1.6967,2.5518,1.5267,1.3226,0.2289,2.0298,1.6915,1.5648,0.5239,2.6615
655,1.6353,0.198,2.8893,3.3395,3.9049,2.1192,2.0618,2.1358,0.6913,-0.8046,2.6413,1.3627,2.4609,2.0217,3.0383,1.751,2.0342,1.8178,2.5773,1.9117,2.6761,1.8591,2.1422,1.8486,2.427,1.4774,0.0861,-0.6058,0.8462,-0.3954,1.1413,3.3779,2.1891,1.9375,2.7332,1.7211,1.3737,0.2919,2.2668,1.9323,1.6342,0.6053,2.8146
660,1.7621,0.216,3.2193,3.6067,4.0045,2.3637,2.3042,2.2512,0.8234,-0.8301,2.7995,1.5424,2.7495,2.333,3.2319,1.9722,2.3118,2.0951,2.8046,2.1695,2.8162,2.0268,2.3158,2.0385,2.5114,1.5837,0.0704,-0.5953,0.8718,-0.3434,1.1473,3.6101,2.4352,2.1927,2.913,1.9277,1.4262,0.3671,2.5091,2.1881,1.7042,0.699,2.973
665,1.8862,0.2243,3.5477,3.8684,4.1027,2.5983,2.5484,2.3582,0.961,-0.8469,2.9419,1.7208,3.0352,2.6492,3.4139,2.1986,2.5895,2.3754,3.0264,2.4317,2.9477,2.2002,2.4736,2.2264,2.5945,1.6989,0.0602,-0.5734,0.897,-0.28,1.1539,3.8396,2.6741,2.4498,3.0825,2.1378,1.4775,0.4516,2.7446,2.4462,1.7715,0.8014,3.1288
670,2.0064,0.224,3.8552,4.1096,4.1934,2.8119,2.78,2.4536,1.0994,-0.8531,3.0622,1.8916,3.3024,2.9515,3.5764,2.4194,2.8521,2.6435,3.2302,2.6839,3.066,2.3714,2.6092,2.4027,2.6737,1.8177,0.0575,-0.5402,0.9237,-0.2045,1.1575,4.0527,2.8939,2.6944,3.2337,2.3416,1.5271,0.5431,2.9611,2.6923,1.8349,0.9088,3.2744
675,2.1201,0.2168,4.1231,4.3173,4.2732,2.9954,2.9862,2.5357,1.235,-0.8485,3.1563,2.0477,3.5354,3.2228,3.7122,2.6237,3.0855,2.8836,3.4037,2.9121,3.1672,2.5337,2.7183,2.5582,2.748,1.9362,0.0651,-0.4955,0.9548,-0.1158,1.1582,4.2379,3.0836,2.9127,3.3598,2.5293,1.5759,0.64,3.1476,2.9126,1.8942,1.0187,3.4037
680,2.2238,0.202,4.3357,4.482,4.3415,3.1391,3.1574,2.6036,1.3672,-0.8328,3.2197,2.183,3.7195,3.449,3.8151,2.8028,3.2778,3.0823,3.5355,3.1045,3.2485,2.6822,2.7944,2.6863,2.8181,2.0529,0.0873,-0.4357,0.9933,-0.0113,1.1592,4.3864,3.2327,3.0938,3.4547,2.6931,1.6256,0.7433,3.2932,3.0959,1.9502,1.1311,3.5129
685,2.3125,0.1786,4.4817,4.5991,4.4001,3.2313,3.2872,2.6579,1.4968,-0.805,3.2484,2.2948,3.843,3.6207,3.8816,2.9509,3.4183,3.2298,3.6179,3.2535,3.3099,2.8147,2.829,2.7829,2.8862,2.1684,0.1286,-0.3552,1.0423,0.1114,1.164,4.4936,3.3304,3.2302,3.5145,2.8285,1.6788,0.8553,3.3879,3.2348,2.005,1.2472,3.6007
690,2.3794,0.1462,4.5556,4.668,4.451,3.2626,3.3715,2.7008,1.6242,-0.7633,3.2413,2.3823,3.8997,3.7322,3.9112,3.0651,3.4999,3.3197,3.6472,3.3555,3.3529,2.9298,2.8162,2.8436,2.955,2.2832,0.1921,-0.2507,1.1049,0.2526,1.1739,4.5582,3.3696,3.3168,3.5382,2.9332,1.7382,0.9773,3.4251,3.3245,2.0612,1.3678,3.6676
695,2.4202,0.1022,4.5567,4.6906,4.4941,3.2295,3.4089,2.7336,1.7486,-0.7062,3.2003,2.4459,3.8887,3.7806,3.9059,3.1434,3.5197,3.3505,3.6248,3.4088,3.3801,3.0265,2.7548,2.8666,3.0255,2.3962,0.2775,-0.1225,1.183,0.4106,1.1882,4.5805,3.3482,3.3517,3.5278,3.0062,1.8049,1.1082,3.4035,3.3631,2.1199,1.4919,3.7141
700,2.4351,0.0484,4.4881,4.6691,4.5267,3.1344,3.3988,2.7567,1.8671,-0.6334,3.1285,2.4864,3.8132,3.765,3.8683,3.1847,3.478,3.3241,3.5551,3.4128,3.3927,3.103,2.6465,2.8541,3.0961,2.5043,0.3819,0.025,1.275,0.5813,1.2056,4.5613,3.268,3.3355,3.4862,3.0467,1.8774,1.2444,3.3254,3.351,2.1805,1.6161,3.7402
705,2.4253,-0.0092,4.3544,4.605,4.5449,2.9851,3.341,2.77,1.9755,-0.5472,3.0295,2.5026,3.6787,3.6873,3.8012,3.1882,3.3774,3.2432,3.4429,3.3679,3.3907,3.1571,2.4963,2.8087,3.1637,2.6038,0.5026,0.185,1.378,0.7596,1.2248,4.5014,3.1344,3.2701,3.4161,3.0539,1.9536,1.381,3.1961,3.2896,2.241,1.7362,3.7444
710,2.3925,-0.0684,4.1618,4.4989,4.544,2.7917,3.2373,2.7737,2.0694,-0.4512,2.9066,2.4924,3.4923,3.5515,3.7065,3.1527,3.2248,3.1127,3.2927,3.2751,3.3734,3.1857,2.3122,2.7324,3.2244,2.6908,0.6358,0.3515,1.488,0.9404,1.2447,4.4016,2.9552,3.1585,3.3198,3.0265,2.0305,1.513,3.0227,3.1818,2.2991,1.8475,3.7252
715,2.3387,-0.1265,3.9167,4.3511,4.5185,2.5632,3.0908,2.7661,2.1441,-0.3491,2.7618,2.4549,3.2603,3.3625,3.5846,3.0775,3.0286,2.9381,3.1074,3.1363,3.3392,3.1858,2.1023,2.6264,3.2732,2.7605,0.7743,0.5168,1.5999,1.117,1.262,4.2621,2.7386,3.0044,3.1983,2.9636,2.1034,1.6346,2.8124,3.0308,2.3505,1.9448,3.6797
720,2.266,-0.1808,3.6257,4.1624,4.4631,2.3072,2.9062,2.7435,2.1962,-0.2448,2.5971,2.3903,2.9875,3.1265,3.435,2.964,2.7963,2.7251,2.8885,2.9548,3.2847,3.1558,1.8733,2.493,3.3042,2.8077,0.9091,0.6721,1.7071,1.2817,1.2704,4.0837,2.4911,2.8127,3.0513,2.8662,2.166,1.7394,2.5705,2.8411,2.3897,2.0227,3.6055
725,2.1757,-0.2298,3.2961,3.9358,4.3754,2.0287,2.6905,2.7019,2.2252,-0.1426,2.4151,2.3018,2.6794,2.8502,3.2571,2.8172,2.5347,2.4815,2.6384,2.7366,3.2065,3.0964,1.6293,2.3361,3.3123,2.8294,1.0336,0.8106,1.8032,1.4283,1.2641,3.8691,2.218,2.5896,2.8793,2.738,2.2128,1.8234,2.3021,2.619,2.4115,2.078,3.5017
730,2.0677,-0.2737,2.9378,3.6777,4.2573,1.7328,2.4529,2.639,2.2335,-0.0463,2.2187,2.1957,2.3435,2.5424,3.0519,2.6453,2.2511,2.2157,2.3613,2.4911,3.1026,3.0122,1.3747,2.1606,3.2952,2.8262,1.145,0.9301,1.8838,1.5537,1.2417,3.6243,1.9255,2.3429,2.6836,2.5861,2.2407,1.8859,2.0127,2.3725,2.4131,2.1111,3.3704
735,1.943,-0.314,2.5633,3.3982,4.1145,1.4262,2.2033,2.5549,2.2241,0.0422,2.0094,2.0782,1.9904,2.2142,2.8231,2.4573,1.9533,1.9362,2.0641,2.2292,2.9745,2.9095,1.1135,1.9729,3.2533,2.8017,1.2433,1.0323,1.9467,1.6575,1.2073,3.3587,1.6208,2.0816,2.4678,2.4185,2.2496,1.9289,1.7095,2.1112,2.3946,2.125,3.2166
740,1.8071,-0.352,2.1879,3.1103,3.9553,1.1156,1.9502,2.4529,2.2001,0.1225,1.7894,1.9539,1.6331,1.8798,2.5782,2.2625,1.6515,1.6525,1.7571,1.9623,2.8273,2.7955,0.8485,1.7805,3.1901,2.7604,1.3287,1.1189,1.9917,1.7407,1.1665,3.0845,1.3122,1.8158,2.238,2.2435,2.2408,1.955,1.4012,1.8451,2.3581,2.1231,3.0477
745,1.6661,-0.3893,1.8264,2.8274,3.7884,0.8075,1.6998,2.3383,2.1652,0.1946,1.5636,1.8252,1.2838,1.5547,2.3267,2.0689,1.3565,1.3734,1.4521,1.7013,2.6678,2.6767,0.5824,1.5891,3.1108,2.7074,1.4014,1.1899,2.0201,1.8051,1.1228,2.8141,1.0076,1.5542,2.0025,2.068,2.2176,1.9669,1.0965,1.5837,2.3077,2.1089,2.8722
750,1.5255,-0.4277,1.4885,2.5598,3.6214,0.5075,1.4556,2.2156,2.1216,0.2575,1.337,1.6933,0.9512,1.2502,2.0768,1.882,1.0769,1.1065,1.1578,1.4542,2.5024,2.5571,0.3185,1.4015,3.0209,2.6464,1.4641,1.2468,2.0342,1.8525,1.0785,2.5566,0.7135,1.3035,1.7685,1.8967,2.1837,1.9668,0.8024,1.3336,2.2475,2.0849,2.697
755,1.3912,-0.4689,1.1787,2.3131,3.4603,0.2192,1.2212,2.0878,2.0696,0.31,1.1133,1.5598,0.6394,0.9714,1.8332,1.7045,0.8174,0.8587,0.878,1.225,2.3351,2.4392,0.0616,1.22,2.9247,2.581,1.5214,1.2932,2.0368,1.8849,1.0367,2.3174,0.4344,1.0678,1.5399,1.7321,2.1427,1.9572,0.5231,1.0993,2.1812,2.0536,2.5268
760,1.2667,-0.5131,0.897,2.0879,3.3083,-0.0549,1.0006,1.9562,2.0086,0.3519,0.8944,1.4272,0.3484,0.7167,1.5965,1.5365,0.5789,0.6341,0.6129,1.0137,2.1676,2.3233,-0.1841,1.0469,2.8244,2.5131,1.577,1.333,2.0304,1.9031,1.0023,2.0977,0.1721,0.8496,1.3178,1.5751,2.097,1.9395,0.2603,0.8824,2.1111,2.0162,2.363
765,1.1526,-0.5568,0.6407,1.8804,3.1665,-0.3121,0.7951,1.8221,1.9374,0.3834,0.6829,1.2968,0.0768,0.4823,1.3662,1.3761,0.3606,0.4336,0.3621,0.8181,2.0004,2.2081,-0.4156,0.8835,2.7211,2.4426,1.6312,1.3671,2.0164,1.9063,0.9806,1.8959,-0.0726,0.6486,1.1029,1.4248,2.0477,1.9134,0.0144,0.6825,2.0382,1.9723,2.2052
770,1.0478,-0.5942,0.408,1.6868,3.0348,-0.5495,0.6052,1.6873,1.8554,0.4041,0.4827,1.168,-0.175,0.266,1.1442,1.2219,0.1621,0.2557,0.1277,0.6359,1.8353,2.0926,-0.6295,0.7311,2.6154,2.369,1.6808,1.3933,1.9949,1.8933,0.9729,1.7099,-0.298,0.4645,0.8975,1.2796,1.9946,1.8777,-0.2128,0.4988,1.9627,1.9207,2.0531
775,0.9505,-0.6194,0.1974,1.5039,2.9124,-0.7628,0.4294,1.5538,1.7629,0.413,0.2975,1.0387,-0.4047,0.0664,0.9334,1.0727,-0.0158,0.0968,-0.0878,0.4657,1.6741,1.9755,-0.8211,0.5898,2.5081,2.2914,1.7222,1.409,1.9655,1.8638,0.9769,1.5379,-0.5011,0.2956,0.7043,1.1382,1.9374,1.8318,-0.4184,0.3296,1.8848,1.8605,1.9064
780,0.8608,-0.6302,0.0086,1.3303,2.7987,-0.9485,0.2641,1.4236,1.6615,0.4104,0.1293,0.9081,-0.6095,-0.1181,0.7375,0.9281,-0.1714,-0.0469,-0.2815,0.3061,1.5185,1.8566,-0.9876,0.4572,2.4005,2.2099,1.7544,1.4142,1.9286,1.8192,0.99,1.3792,-0.6792,0.139,0.526,0.9997,1.8768,1.7762,-0.5997,0.1724,1.8051,1.7923,1.7659
785,0.7784,-0.6282,-0.1571,1.1668,2.6935,-1.105,0.1092,1.2996,1.5531,0.3981,-0.02,0.7778,-0.786,-0.2872,0.5606,0.7882,-0.3039,-0.1766,-0.4505,0.1573,1.3707,1.7362,-1.1274,0.3308,2.2941,2.1251,1.7775,1.4103,1.8852,1.7612,1.011,1.2344,-0.8306,-0.006,0.3652,0.8649,1.8141,1.7124,-0.7546,0.0267,1.7254,1.7172,1.6329
790,0.7019,-0.6142,-0.2987,1.0143,2.5957,-1.2331,-0.0322,1.1842,1.4383,0.3786,-0.1484,0.6507,-0.9328,-0.4391,0.4052,0.6527,-0.415,-0.2911,-0.5931,0.0196,1.2323,1.614,-1.2405,0.2099,2.1895,2.0365,1.7899,1.3977,1.8361,1.692,1.0388,1.1038,-0.9554,-0.1381,0.224,0.7343,1.7499,1.6411,-0.8829,-0.1066,1.6464,1.6357,1.5078
795,0.6312,-0.5883,-0.4169,0.8738,2.5043,-1.334,-0.1555,1.0791,1.3187,0.3532,-0.2533,0.5278,-1.0507,-0.5725,0.2715,0.5224,-0.5058,-0.3884,-0.7095,-0.1061,1.1046,1.4912,-1.3271,0.0961,2.0871,1.9442,1.7897,1.3784,1.7827,1.6146,1.0716,0.9871,-1.0544,-0.2551,0.1034,0.6088,1.6846,1.564,-0.9854,-0.2253,1.5686,1.5494,1.391
800,0.5669,-0.5529,-0.5139,0.7464,2.4196,-1.4091,-0.2572,0.9851,1.1982,0.3215,-0.3345,0.4103,-1.1433,-0.6874,0.1581,0.399,-0.5773,-0.4683,-0.8021,-0.2193,0.9889,1.3707,-1.3882,-0.0068,1.9876,1.8504,1.7771,1.3561,1.7268,1.5334,1.108,0.884,-1.1295,-0.3549,0.0026,0.4902,1.6191,1.4845,-1.064,-0.3278,1.4931,1.4618,1.2831
805,0.5084,-0.5111,-0.5937,0.6327,2.3426,-1.4629,-0.3377,0.9025,1.0813,0.283,-0.396,0.2997,-1.2161,-0.7859,0.0624,0.2833,-0.633,-0.5331,-0.8757,-0.3215,0.8863,1.2555,-1.4283,-0.096,1.893,1.7575,1.7546,1.3326,1.6703,1.4519,1.1458,0.7939,-1.1851,-0.4382,-0.0808,0.3792,1.5551,1.4058,-1.1232,-0.4148,1.4213,1.3758,1.1845
810,0.4544,-0.467,-0.6604,0.5325,2.2737,-1.5001,-0.4019,0.8319,0.9704,0.2389,-0.4427,0.1977,-1.2751,-0.8717,-0.0179,0.1754,-0.6767,-0.586,-0.9352,-0.4145,0.7972,1.1472,-1.4534,-0.1724,1.805,1.6667,1.7265,1.305,1.6151,1.3714,1.1802,0.7152,-1.2263,-0.508,-0.1497,0.2765,1.4946,1.3284,-1.1681,-0.4893,1.3551,1.2922,1.0956
815,0.4048,-0.425,-0.7166,0.4455,2.2118,-1.5241,-0.4562,0.7725,0.8668,0.1931,-0.4774,0.1054,-1.3241,-0.9472,-0.0849,0.0755,-0.7107,-0.6289,-0.9838,-0.4989,0.7209,1.0461,-1.4689,-0.2385,1.724,1.5777,1.6944,1.2684,1.5614,1.2918,1.2054,0.6469,-1.257,-0.5677,-0.2063,0.182,1.4381,1.2512,-1.2023,-0.5539,1.2946,1.2101,1.016
820,0.3611,-0.3887,-0.7627,0.3715,2.1555,-1.5372,-0.5053,0.7217,0.7713,0.1507,-0.5018,0.0244,-1.3645,-1.0122,-0.1396,-0.0149,-0.7362,-0.6626,-1.0232,-0.573,0.6559,0.9528,-1.4766,-0.2946,1.6486,1.4904,1.6561,1.2214,1.508,1.2138,1.2175,0.5881,-1.2786,-0.6187,-0.2522,0.0973,1.3836,1.1742,-1.2275,-0.6095,1.2381,1.1299,0.945
825,0.3258,-0.3583,-0.7976,0.3109,2.1035,-1.5409,-0.5494,0.6776,0.6861,0.1143,-0.5177,-0.0444,-1.3958,-1.0659,-0.1829,-0.0927,-0.7532,-0.6867,-1.0537,-0.6339,0.6002,0.8689,-1.4758,-0.3389,1.5775,1.4066,1.6094,1.1683,1.4538,1.1402,1.2159,0.539,-1.2914,-0.6602,-0.2885,0.0245,1.3296,1.1003,-1.2439,-0.655,1.1837,1.054,0.8823
830,0.3014,-0.3302,-0.8188,0.2649,2.0556,-1.5368,-0.5843,0.6409,0.613,0.0844,-0.5252,-0.1002,-1.4156,-1.1065,-0.215,-0.1552,-0.7602,-0.7009,-1.0743,-0.6802,0.5537,0.7964,-1.467,-0.3695,1.5108,1.3287,1.5558,1.1153,1.4003,1.0735,1.2025,0.5006,-1.2949,-0.6903,-0.3152,-0.0348,1.2769,1.0326,-1.2508,-0.6883,1.1323,0.9854,0.8286
835,0.2877,-0.3019,-0.8247,0.2342,2.0112,-1.5267,-0.607,0.6121,0.5522,0.0592,-0.5245,-0.1419,-1.4219,-1.1324,-0.2358,-0.201,-0.7555,-0.7046,-1.0836,-0.712,0.5165,0.7355,-1.4524,-0.3877,1.4495,1.2573,1.4992,1.0651,1.3498,1.0141,1.1797,0.4736,-1.2891,-0.7079,-0.3318,-0.0798,1.2277,0.9722,-1.248,-0.7087,1.0854,0.9248,0.7846
840,0.2828,-0.2746,-0.8153,0.2182,1.9687,-1.5129,-0.6179,0.5909,0.5021,0.0357,-0.5164,-0.1701,-1.4152,-1.1436,-0.2466,-0.231,-0.7399,-0.6991,-1.0826,-0.7306,0.4878,0.685,-1.4342,-0.3972,1.3943,1.1905,1.4432,1.0151,1.3039,0.9594,1.1477,0.4572,-1.2755,-0.7145,-0.3394,-0.1117,1.1831,0.9168,-1.237,-0.7177,1.044,0.8704,0.7497
845,0.2852,-0.2507,-0.7926,0.2151,1.927,-1.4967,-0.6198,0.5764,0.4613,0.0128,-0.501,-0.1856,-1.3983,-1.1424,-0.2497,-0.2466,-0.7154,-0.6874,-1.0743,-0.7373,0.4662,0.6437,-1.4102,-0.4013,1.3447,1.1264,1.3888,0.9611,1.2626,0.9069,1.1061,0.4498,-1.2551,-0.7127,-0.3397,-0.1315,1.1432,0.8639,-1.219,-0.7176,1.0078,0.8199,0.7225
850,0.2947,-0.2302,-0.7606,0.2219,1.8857,-1.4775,-0.6162,0.5675,0.429,-0.0078,-0.4782,-0.1908,-1.3756,-1.1334,-0.2483,-0.25,-0.6845,-0.6718,-1.0625,-0.7348,0.4496,0.6105,-1.3789,-0.4005,1.2999,1.0644,1.3365,0.9023,1.2251,0.8556,1.0563,0.449,-1.2291,-0.7055,-0.3349,-0.1413,1.1073,0.8128,-1.1958,-0.7113,0.9757,0.7724,0.7015
855,0.3111,-0.2115,-0.7239,0.2363,1.847,-1.4542,-0.6092,0.5634,0.4044,-0.0245,-0.4487,-0.1892,-1.3513,-1.1219,-0.2446,-0.2442,-0.6494,-0.6538,-1.0508,-0.7273,0.437,0.5847,-1.3423,-0.3939,1.2602,1.0058,1.2878,0.8424,1.1914,0.8069,1.0021,0.4532,-1.1993,-0.6947,-0.3268,-0.144,1.0757,0.7649,-1.1696,-0.7012,0.948,0.7288,0.6858
860,0.3324,-0.1944,-0.6855,0.257,1.8142,-1.4255,-0.5997,0.5632,0.3868,-0.0372,-0.4137,-0.1832,-1.3275,-1.1103,-0.2396,-0.2318,-0.6124,-0.6347,-1.0398,-0.7168,0.4284,0.5666,-1.3021,-0.3814,1.2264,0.9536,1.2436,0.7884,1.162,0.764,0.9487,0.4619,-1.1669,-0.6815,-0.3162,-0.1413,1.0488,0.7232,-1.1415,-0.6886,0.9247,0.6919,0.6754
865,0.3561,-0.1798,-0.6471,0.2828,1.7908,-1.3935,-0.5881,0.5663,0.3753,-0.0474,-0.3753,-0.1742,-1.3041,-1.0989,-0.2328,-0.2153,-0.5755,-0.6146,-1.0277,-0.7046,0.4248,0.556,-1.2612,-0.3642,1.1996,0.9109,1.2051,0.7446,1.1375,0.7294,0.9008,0.4755,-1.1336,-0.6665,-0.3027,-0.1345,1.0271,0.69,-1.1124,-0.6741,0.9067,0.6632,0.6708
870,0.3792,-0.1672,-0.6097,0.3129,1.7784,-1.3626,-0.576,0.5728,0.3694,-0.0557,-0.3361,-0.1622,-1.2806,-1.0875,-0.2229,-0.197,-0.5409,-0.5929,-1.0129,-0.6912,0.4277,0.5525,-1.224,-0.344,1.1813,0.8792,1.1737,0.7113,1.1191,0.704,0.862,0.4939,-1.102,-0.6501,-0.286,-0.1245,1.0117,0.666,-1.0842,-0.6583,0.8949,0.6433,0.6723
875,0.399,-0.1582,-0.5734,0.3461,1.7775,-1.3388,-0.5646,0.5838,0.3688,-0.0616,-0.2968,-0.1476,-1.2564,-1.0758,-0.2088,-0.1786,-0.5102,-0.5698,-0.9947,-0.6772,0.4381,0.5552,-1.1923,-0.323,1.1723,0.8589,1.1496,0.687,1.1075,0.6874,0.8332,0.5167,-1.0745,-0.6333,-0.2655,-0.1121,1.0033,0.6505,-1.0585,-0.6421,0.8902,0.6315,0.6801
880,0.4133,-0.1565,-0.5375,0.3815,1.7878,-1.3251,-0.5561,0.6018,0.3722,-0.0651,-0.2561,-0.1311,-1.2302,-1.0631,-0.1881,-0.1616,-0.4828,-0.5465,-0.9719,-0.6636,0.4569,0.5627,-1.1648,-0.3027,1.1733,0.8485,1.132,0.6688,1.1035,0.6771,0.814,0.5439,-1.0507,-0.6171,-0.2398,-0.0984,1.0027,0.6417,-1.035,-0.6264,0.8935,0.6259,0.6944
885,0.4225,-0.1626,-0.5015,0.4187,1.8093,-1.3182,-0.5513,0.6289,0.3782,-0.0672,-0.2124,-0.1128,-1.2004,-1.0489,-0.1577,-0.1467,-0.456,-0.5243,-0.9432,-0.6516,0.4849,0.5735,-1.1374,-0.2831,1.185,0.8466,1.1203,0.6545,1.1077,0.671,0.8051,0.5755,-1.028,-0.6019,-0.2071,-0.0844,1.0105,0.6376,-1.011,-0.6118,0.9054,0.6248,0.7156
890,0.4291,-0.172,-0.4651,0.4581,1.8421,-1.3129,-0.5477,0.666,0.3857,-0.071,-0.1645,-0.0922,-1.1662,-1.0338,-0.1161,-0.1336,-0.4286,-0.5032,-0.9082,-0.6415,0.5224,0.5872,-1.107,-0.264,1.2068,0.852,1.1139,0.644,1.1199,0.6674,0.8085,0.6117,-1.0037,-0.5872,-0.1666,-0.07,1.0267,0.6373,-0.9846,-0.5981,0.9258,0.6273,0.744
895,0.4355,-0.1798,-0.4273,0.5017,1.8861,-1.3047,-0.5424,0.7127,0.3954,-0.0792,-0.1113,-0.07,-1.1282,-1.0181,-0.0627,-0.1204,-0.3998,-0.4831,-0.8665,-0.6322,0.5695,0.6046,-1.0739,-0.2455,1.2384,0.8643,1.1125,0.6362,1.1397,0.6658,0.8254,0.6535,-0.9766,-0.5723,-0.1178,-0.0545,1.0508,0.6404,-0.9546,-0.5843,0.9546,0.6333,0.7802
900,0.444,-0.1834,-0.3848,0.5537,1.941,-1.2881,-0.5322,0.7687,0.4093,-0.0918,-0.0507,-0.0459,-1.0855,-0.9997,0.0031,-0.1026,-0.3671,-0.4625,-0.8164,-0.6197,0.6263,0.6283,-1.0379,-0.2254,1.2786,0.8835,1.1149,0.6297,1.1655,0.6661,0.8531,0.7033,-0.9446,-0.5549,-0.0594,-0.035,1.0819,0.6471,-0.919,-0.5679,0.9908,0.6434,0.8254
905,0.4586,-0.1827,-0.3334,0.6183,2.0054,-1.2589,-0.5133,0.8326,0.4298,-0.1056,0.0191,-0.0182,-1.0354,-0.9739,0.0814,-0.0749,-0.3285,-0.4386,-0.7555,-0.5983,0.6926,0.6608,-0.9959,-0.1998,1.3258,0.9083,1.1205,0.6224,1.1951,0.6677,0.8856,0.7634,-0.9047,-0.5314,0.0094,-0.0077,1.1185,0.657,-0.8748,-0.5448,1.0333,0.6578,0.8803
910,0.4818,-0.1797,-0.2715,0.6958,2.0764,-1.2168,-0.484,0.9017,0.4562,-0.1185,0.096,0.0134,-0.977,-0.9378,0.1696,-0.0354,-0.2837,-0.4088,-0.6837,-0.5645,0.7664,0.702,-0.9446,-0.1652,1.3778,0.9353,1.1288,0.6098,1.2265,0.6679,0.9149,0.8336,-0.8555,-0.4989,0.0871,0.0289,1.1587,0.6673,-0.8212,-0.512,1.0802,0.6743,0.9437
