Experiment,         worklat,       value,     chindex,     chlabel,        bini,                         binlabel,grammar,word_type,ERPset,ID,Accuracy,subjectID,reading_speed,comprehension_score,Experiment,Sex,Age,Years of Formal Education,Occupation,Vividness,Control
,  [600.0  800.0],-3.82,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],8.251,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],4.455,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],-1.194,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],3.394,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],2.426,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],4.089,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],-0.624,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],0.629,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],-0.472,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],0.537,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],1.569,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],-2.823,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],1.661,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],5.592,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],-1.131,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],2.333,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],0.141,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],3.091,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],-0.622,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],2.412,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],-1.247,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],4.924,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],2.724,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],-1.757,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],-0.832,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],0.882,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],0.71,9,          T6,6,                       Pronoun_DW,PronounDW,PronounDW,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],-1.443,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],-3.798,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],2.506,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],-1.594,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],1.142,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],0.141,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],-1.936,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],-0.863,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],-2.816,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],4.059,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],0.36,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],1.442,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],-3.517,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],-2.98,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],0.311,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],3.187,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],-0.838,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],-0.25,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],1.598,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],-1.309,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],-1.109,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],-1.896,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],0.334,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],-2.929,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],-0.369,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],-4.473,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],-1.706,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],-3.363,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],1.08,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],-1.941,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],-1.44,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],2.376,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],-0.194,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],0.017,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],1.126,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],-4.947,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],5.188,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],0.219,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],-7.772,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],0.3,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],2.813,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],-2.653,17,         AF3,6,                       Pronoun_DW,PronounDW,PronounDW,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],-1.296,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],-2.742,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],0.334,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],-1.99,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],0.738,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],-0.548,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],-3.723,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],0.018,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],-3.077,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],3.605,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],1.217,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],0.584,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],-4.209,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],-2.248,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],-1.28,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],3.055,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],2.502,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],-0.133,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],2.383,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],-1.379,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],1.266,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],-1.946,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],0.272,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],-3.365,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],-0.121,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],-3.862,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],0.486,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],-2.893,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],2.015,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],-0.987,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],-1.595,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],-0.052,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],0.512,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],-4.185,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],1.571,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],-3.303,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],6.014,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],1.894,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],-7.863,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],0.889,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],3.986,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],-3.156,18,         AF4,6,                       Pronoun_DW,PronounDW,PronounDW,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],2.69,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],1.65,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],2.158,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],-3.25,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],2.347,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],3.646,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],3.798,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],6.478,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],-0.764,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
,  [600.0  800.0],3.82,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,13,13,0.92,S13L1,211,25,APS_Silent,Female,19,13,Student,80,69
,  [600.0  800.0],1.492,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,14,14,0.9,L14L2,211,17,APS_Silent,Female,20,12,Student,82,81
,  [600.0  800.0],2.784,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,16,16,0.93,s16l4,211,37,APS_Silent,Male,18,12,Student,72,79
,  [600.0  800.0],-1.012,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,18,18,0.91,S18L6,195,34,APS_Silent,Male,19,12,Student,85,79
,  [600.0  800.0],-0.922,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,21,21,0.93,s21L9,137,15,APS_Silent,Male,18,12,Student,72,70
,  [600.0  800.0],-0.821,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,22,22,0.91,s22l10,164,21,APS_Silent,Male,23,17,Student,77,98
,  [600.0  800.0],6.675,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,25,25,0.94,,,,,,,,Student,,
,  [600.0  800.0],2.757,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,27,27,0.95,S27L3,247,33,APS_Silent,Female,18,12,Student,77,82
,  [600.0  800.0],-2.57,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,30,30,0.87,s30l6,339,32,APS_Silent,Male,20,15,Student,85,88
,  [600.0  800.0],2.33,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,31,31,0.86,s31l7,164,18,APS_Silent,Female,19,12,Student,59,69
,  [600.0  800.0],2.869,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,37,37,0.93,s37L9,261,35,APS_Silent,Female,19,13,Student,89,74
,  [600.0  800.0],4.876,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,38,38,0.91,s38l5,211,34,APS_Silent,Female,18,12,Student,47,64
,  [600.0  800.0],-1.114,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,39,39,0.95,S39L12,312,35,APS_Silent,Male,28,16,Student,88,85
,  [600.0  800.0],0.191,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,40,40,0.9,s40l4,106,28,APS_Silent,Male,19,13,Student,45,38
,  [600.0  800.0],-0.826,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,42,42,0.78,S42L5,164,25,APS_Silent,Male,24,15,Student,74,73
,  [600.0  800.0],0.282,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,43,43,0.89,S43L3,312,34,APS_Silent,Female,20,14,Student,64,69
,  [600.0  800.0],0.425,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,44,44,0.92,s44l8,195,33,APS_Silent,Female,18,12,Student,60,67
,  [600.0  800.0],-6.786,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,46,46,0.88,s46L2,261,30,APS_Silent,Male,19,13,Student,59,82
,  [600.0  800.0],5.011,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,47,47,0.88,s47L5,247,35,APS_Silent,Male,18,12,Student,80,73
,  [600.0  800.0],3.67,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,48,48,0.88,s48l11,247,29,APS_Silent,Male,18,12,Student,71,67
,  [600.0  800.0],-0.373,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,49,49,0.89,s49L10,223,32,APS_Silent,Male,19,12,Student,92,87
,  [600.0  800.0],3.43,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,51,51,0.95,s51L12,364,35,APS_Silent,Female,19,13,Student,80,78
,  [600.0  800.0],2.17,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,52,52,0.91,S52L5,179,26,APS_Silent,Female,22,17,Student,61,62
,  [600.0  800.0],3.528,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,61,61,0.86,S61,364,27,APS_Silent,Female,18,12,Student,79,82
,  [600.0  800.0],-0.302,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,62,62,0.9,S62L2,179,34,APS_Silent,Male,20,14,Student,96,92
,  [600.0  800.0],2.964,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,63,63,0.9,S63L3,223,28,APS_Silent,Female,19,12,Student,63,63
,  [600.0  800.0],-3.85,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,64,64,0.93,S64L4,137,33,APS_Silent,Female,18,12.5,Student,52,65
,  [600.0  800.0],1.681,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,65,65,0.9,S65L5,232,35,APS_Silent,Male,27,12,Student,52,64
,  [600.0  800.0],-0.097,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,66,66,0.9,S66L6,364,33,APS_Silent,Female,19,13.5,Student,62,73
,  [600.0  800.0],2.478,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,67,67,0.91,S67L7,179,25,APS_Silent,Male,21,14.5,Student,92,88
,  [600.0  800.0],1.442,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,68,68,0.89,s68l8,279,32,APS_Silent,Male,18,12.5,Student,86,76
,  [600.0  800.0],-0.046,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,70,70,0.93,S70L10,232,32,APS_Silent,Male,20,15,Student,49,47
,  [600.0  800.0],-4.056,21,         CP3,6,                       Pronoun_DW,PronounDW,PronounDW,72,72,0.91,S72L12,123,23,APS_Silent,Male,20,13,Student,76,76
,  [600.0  800.0],-1.159,22,         CP4,6,                       Pronoun_DW,PronounDW,PronounDW,1,1,0.92,s1L1,211,24,APS_Silent,Female,19,14,Student,74,68
,  [600.0  800.0],0.366,22,         CP4,6,                       Pronoun_DW,PronounDW,PronounDW,2,2,0.96,S2L2,195,32,APS_Silent,Female,18,12,Student,88,87
,  [600.0  800.0],3.818,22,         CP4,6,                       Pronoun_DW,PronounDW,PronounDW,3,3,0.93,S3L3,223,25,APS_Silent,Female,21,14,Student,66,63
,  [600.0  800.0],-2.13,22,         CP4,6,                       Pronoun_DW,PronounDW,PronounDW,4,4,0.83,S4L4,211,31,APS_Silent,Male,18,12,Student,61,67
,  [600.0  800.0],3.5,22,         CP4,6,                       Pronoun_DW,PronounDW,PronounDW,6,6,0.88,S6L6,232,29,APS_Silent,Female,18,13,Student,67,70
,  [600.0  800.0],3.117,22,         CP4,6,                       Pronoun_DW,PronounDW,PronounDW,7,7,0.92,S7L7,247,31,APS_Silent,Female,18,12,Student,45,42
,  [600.0  800.0],2.709,22,         CP4,6,                       Pronoun_DW,PronounDW,PronounDW,8,8,0.94,S8L8,279,34,APS_Silent,Female,19,14,Student,76,70
,  [600.0  800.0],9.128,22,         CP4,6,                       Pronoun_DW,PronounDW,PronounDW,10,10,0.91,S10L10,179,31,APS_Silent,Female,19,13,Student,75,61
,  [600.0  800.0],-3.22,22,         CP4,6,                       Pronoun_DW,PronounDW,PronounDW,12,12,0.96,S12L12,164,31,APS_Silent,Female,18,12,Student,68,57
